layer,final_vs_top1,final_vs_topk,top1_vs_topk
1,0.7119140625,0.704954206943512,0.9995880126953125
2,0.6416015625,0.6414380073547363,0.998484194278717
3,0.59912109375,0.6946518421173096,0.9598217606544495
4,0.138671875,0.26641494035720825,0.9856034517288208
5,0.78662109375,0.7884619235992432,0.9994936585426331
6,0.796875,0.8028737306594849,0.9958475828170776
7,0.77880859375,0.7826926708221436,0.9970243573188782
8,0.7744140625,0.7742147445678711,0.9997358918190002
9,0.84619140625,0.8488434553146362,0.9984419345855713
10,0.86181640625,0.864051103591919,0.9982619285583496
11,0.87939453125,0.8850688934326172,0.9974269866943359
12,0.69921875,0.7028955817222595,0.9973118305206299
13,0.8623046875,0.8658287525177002,0.9973323345184326
14,0.9287109375,0.93083655834198,0.9978141188621521
15,0.87109375,0.9074240326881409,0.9870609045028687
16,0.759765625,0.7825666666030884,0.9919624328613281
17,0.92626953125,0.9313596487045288,0.9984936118125916
18,0.95166015625,0.955611526966095,0.9980753660202026
19,0.94970703125,0.9617406129837036,0.9958765506744385
20,0.9443359375,0.9494901895523071,0.9972602128982544
21,0.95556640625,0.9555611610412598,0.9998949766159058
22,0.92822265625,0.9301548004150391,0.9979623556137085
23,0.95068359375,0.9508576393127441,0.9993268847465515
24,0.951171875,0.9507863521575928,1.0001951456069946
25,0.93310546875,0.9239029288291931,0.9972642660140991
26,0.85400390625,0.14268635213375092,0.18570324778556824
27,0.1871337890625,0.24745303392410278,0.9837480187416077
