layer,final_vs_top1,final_vs_topk,top1_vs_topk
1,0.64990234375,0.650231122970581,0.9990481734275818
2,0.6923828125,0.6931860446929932,0.9998413920402527
3,0.564453125,0.658123254776001,0.9585440158843994
4,0.13427734375,0.23457783460617065,0.9918360114097595
5,0.7451171875,0.7450623512268066,0.9998128414154053
6,0.8134765625,0.8142989873886108,0.999868631362915
7,0.798828125,0.8001496195793152,0.9997484683990479
8,0.802734375,0.8029529452323914,0.993744969367981
9,0.80615234375,0.8062076568603516,0.9982443451881409
10,0.80224609375,0.8026958107948303,0.9986221194267273
11,0.86279296875,0.863348126411438,0.9992300271987915
12,0.89111328125,0.891498863697052,0.999442994594574
13,0.88916015625,0.892175555229187,0.9973437786102295
14,0.88671875,0.8944650292396545,0.986469030380249
15,0.85009765625,0.8512864112854004,0.9943152666091919
16,0.8740234375,0.8755868673324585,0.9984830617904663
17,0.93212890625,0.9318779706954956,0.9990816116333008
18,0.900390625,0.9029313325881958,0.997522234916687
19,0.92236328125,0.9220786094665527,0.9947741031646729
20,0.88818359375,0.9149497747421265,0.9886794090270996
21,0.9462890625,0.9502511620521545,0.9991401433944702
22,0.9521484375,0.9510366916656494,0.9989279508590698
23,0.95166015625,0.9513925909996033,0.9999488592147827
24,0.95458984375,0.9544239044189453,1.000048279762268
25,0.951171875,0.9475395083427429,0.9985584020614624
26,0.033294677734375,0.05823962390422821,0.9996073246002197
27,0.75341796875,0.7747801542282104,0.9958595633506775
