layer,final_vs_top1,final_vs_topk,top1_vs_topk
1,0.6328125,0.6395346522331238,0.9983587265014648
2,0.833984375,0.8305997252464294,0.9962840676307678
3,0.82568359375,0.8269282579421997,0.999122679233551
4,0.87548828125,0.876120924949646,0.9997676610946655
5,0.865234375,0.8654842972755432,1.0000916719436646
6,0.8232421875,0.8232777118682861,1.0002275705337524
7,0.82177734375,0.8184195756912231,0.9986507892608643
8,0.794921875,0.7955507636070251,0.9996697902679443
9,0.83203125,0.8323602676391602,1.0000560283660889
10,0.79931640625,0.8021360039710999,0.9989219307899475
11,0.8193359375,0.8219948410987854,0.9991251826286316
12,0.876953125,0.8777140974998474,0.9992790818214417
13,0.89599609375,0.895825982093811,1.0000888109207153
14,0.904296875,0.907492995262146,0.9994114637374878
15,0.828125,0.8287009596824646,0.9998571872711182
16,0.92724609375,0.9275185465812683,0.9989297389984131
17,0.92236328125,0.9240192174911499,0.998003363609314
18,0.93115234375,0.9314510822296143,1.000076174736023
19,0.90869140625,0.9125345945358276,0.9982713460922241
20,0.81787109375,0.8169813752174377,0.999997615814209
21,0.86962890625,0.8923869729042053,0.9910337924957275
22,0.89404296875,0.896429717540741,0.9992246627807617
23,0.89990234375,0.903433084487915,0.9967219829559326
24,0.88916015625,0.8916356563568115,0.999281644821167
25,0.86669921875,0.8683301210403442,0.9953663349151611
26,0.81201171875,0.813078761100769,0.9957810044288635
27,0.65673828125,0.5899137258529663,0.878049373626709
