layer,final_vs_top1,final_vs_topk,top1_vs_topk
1,0.65625,0.6592575907707214,0.9976323246955872
2,0.64306640625,0.6423704624176025,0.9976271986961365
3,0.6435546875,0.6430974006652832,0.9998427033424377
4,0.1248779296875,0.27989181876182556,0.9748513102531433
5,0.69677734375,0.6993166208267212,0.9975610971450806
6,0.7294921875,0.7330477833747864,0.9958548545837402
7,0.76806640625,0.769260585308075,0.999496340751648
8,0.7578125,0.7589374780654907,0.9996870160102844
9,0.81640625,0.8186700344085693,0.9986283183097839
10,0.79541015625,0.8018821477890015,0.9983353018760681
11,0.85595703125,0.8577191829681396,0.9991321563720703
12,0.83642578125,0.8375167846679688,0.999523937702179
13,0.84716796875,0.862579345703125,0.9914146065711975
14,0.86279296875,0.8631106019020081,0.998680055141449
15,0.87109375,0.8807154893875122,0.9918348789215088
16,0.91015625,0.910576581954956,0.9996876120567322
17,0.93408203125,0.9339605569839478,0.9984440207481384
18,0.88818359375,0.8895460367202759,0.9996503591537476
19,0.8583984375,0.9038047790527344,0.9893985986709595
20,0.91748046875,0.9171556234359741,0.9999186992645264
21,0.9326171875,0.933202862739563,0.9996713399887085
22,0.92041015625,0.9204030632972717,0.9998862743377686
23,0.9248046875,0.9246379137039185,0.9996806383132935
24,0.94287109375,0.9422324299812317,0.9997924566268921
25,0.9169921875,0.9152845144271851,0.997995138168335
26,0.66162109375,0.08626843988895416,0.14881272614002228
27,0.77587890625,0.7992645502090454,0.9972497224807739
