layer,final_vs_top1,final_vs_topk,top1_vs_topk
1,0.67431640625,0.6801708936691284,0.998124897480011
2,0.67333984375,0.6717424392700195,0.9997622966766357
3,0.497314453125,0.5894351005554199,0.9560288190841675
4,0.150146484375,0.2972935140132904,0.9796462059020996
5,0.76318359375,0.7621635794639587,0.9997693300247192
6,0.8095703125,0.8103808164596558,0.998932957649231
7,0.78173828125,0.7850865721702576,0.9991913437843323
8,0.81640625,0.8173501491546631,0.9989296197891235
9,0.8037109375,0.8046364784240723,0.9964119791984558
10,0.83349609375,0.8338195085525513,0.9981818199157715
11,0.85205078125,0.8509625196456909,0.9986089468002319
12,0.85888671875,0.8579365015029907,0.9994257688522339
13,0.8779296875,0.8792644739151001,0.9991415143013
14,0.87646484375,0.8814013004302979,0.9928560256958008
15,0.8876953125,0.8893248438835144,0.9993778467178345
16,0.90087890625,0.9029767513275146,0.9987293481826782
17,0.9287109375,0.9283344149589539,0.9991501569747925
18,0.90478515625,0.9055856466293335,0.9997400641441345
19,0.9267578125,0.9316363334655762,0.9980031251907349
20,0.89501953125,0.898642897605896,0.9992715120315552
21,0.9462890625,0.9496404528617859,0.9977113604545593
22,0.93896484375,0.938604474067688,0.9993212223052979
23,0.91748046875,0.9181374907493591,1.000073790550232
24,0.94140625,0.9415908455848694,0.9998267889022827
25,0.9462890625,0.9479154348373413,0.9995685815811157
26,-0.0208282470703125,0.0019462592899799347,0.9995484948158264
27,0.78515625,0.7866551876068115,0.9957722425460815
