layer,final_vs_top1,final_vs_topk,top1_vs_topk
1,0.65185546875,0.6550698280334473,0.99754798412323
2,0.615234375,0.6148890852928162,1.0002779960632324
3,0.751953125,0.751611590385437,1.0001976490020752
4,0.81396484375,0.7282732129096985,0.9138697981834412
5,0.81396484375,0.8136783838272095,0.9999771118164062
6,0.86279296875,0.8691179752349854,0.9948902130126953
7,0.8525390625,0.8542020916938782,0.99936443567276
8,0.86328125,0.8642343282699585,0.9998676776885986
9,0.8818359375,0.8823108673095703,0.9998689293861389
10,0.82275390625,0.8230651617050171,1.0002241134643555
11,0.87255859375,0.8726434111595154,0.9997366666793823
12,0.91162109375,0.9145355224609375,0.997969925403595
13,0.88916015625,0.889359712600708,1.0001583099365234
14,0.85791015625,0.8570156693458557,0.9999396800994873
15,0.86572265625,0.866189181804657,0.9996656775474548
16,0.90234375,0.9029160737991333,0.9995497465133667
17,0.873046875,0.8768846392631531,0.998863160610199
18,0.87109375,0.8728132247924805,0.9991269707679749
19,0.8896484375,0.8892088532447815,0.9996940493583679
20,0.80126953125,0.8011623620986938,1.0000851154327393
21,0.92822265625,0.9298372268676758,0.9992189407348633
22,0.9189453125,0.9198148250579834,0.9999454021453857
23,0.94287109375,0.9427409172058105,0.9992853403091431
24,0.9111328125,0.910853922367096,0.9990133047103882
25,0.921875,0.9222800731658936,0.9997587203979492
26,0.06610107421875,0.08854701370000839,0.9994639158248901
27,0.7197265625,0.7708755135536194,0.9674049615859985
