layer,final_vs_top1,final_vs_topk,top1_vs_topk
1,0.802734375,0.7994732856750488,0.9975147247314453
2,0.7470703125,0.7439244985580444,0.9991039633750916
3,0.70166015625,0.7055066823959351,0.9994025230407715
4,0.79541015625,0.7947588562965393,0.9952923059463501
5,0.86669921875,0.8665561676025391,1.0000193119049072
6,0.853515625,0.855561375617981,0.9991083145141602
7,0.87939453125,0.8795733451843262,0.9996157884597778
8,0.77978515625,0.7794197797775269,1.00032377243042
9,0.88134765625,0.8813940286636353,0.9998311400413513
10,0.900390625,0.9012388586997986,0.9983643889427185
11,0.84423828125,0.8777725100517273,0.989622950553894
12,0.9228515625,0.9249308705329895,0.9974253177642822
13,0.92138671875,0.9285476207733154,0.9947401285171509
14,0.93017578125,0.929740309715271,1.0000708103179932
15,0.9462890625,0.9466472864151001,0.9998043179512024
16,0.88916015625,0.8907273411750793,0.9997453093528748
17,0.9501953125,0.9501959085464478,0.9957602024078369
18,0.8603515625,0.860969066619873,0.9998281002044678
19,0.9619140625,0.9624963998794556,0.9996728301048279
20,0.97021484375,0.9706647992134094,0.9997093677520752
21,0.978515625,0.9781186580657959,0.9999276399612427
22,0.96240234375,0.9623960256576538,0.9998468160629272
23,0.95068359375,0.9514315724372864,0.9997389912605286
24,0.91162109375,0.9118816256523132,0.9997439384460449
25,0.8984375,0.8990179300308228,0.9997758865356445
26,0.80712890625,0.8067587614059448,0.9973597526550293
27,0.63427734375,0.6373476386070251,0.999678373336792
