layer,final_vs_top1,final_vs_topk,top1_vs_topk
1,0.6484375,0.6504957675933838,0.995917797088623
2,0.62255859375,0.6180461049079895,0.9968187808990479
3,0.65234375,0.6503320932388306,0.9993696212768555
4,0.74072265625,0.6894609928131104,0.9486572742462158
5,0.7646484375,0.7681534290313721,0.9957228302955627
6,0.7333984375,0.7361254096031189,0.9990192651748657
7,0.81201171875,0.8151133060455322,0.9961571097373962
8,0.7685546875,0.7686547636985779,0.9997401237487793
9,0.84423828125,0.8445054292678833,0.9992187023162842
10,0.82666015625,0.8268125057220459,0.9994068145751953
11,0.8232421875,0.8316526412963867,0.9963847398757935
12,0.8525390625,0.8605197668075562,0.9956643581390381
13,0.841796875,0.8427305817604065,0.9979134202003479
14,0.904296875,0.9042835831642151,0.9998245239257812
15,0.89453125,0.8962290287017822,0.9991766810417175
16,0.92529296875,0.9258733987808228,0.9996575117111206
17,0.91357421875,0.9298180341720581,0.9912605285644531
18,0.921875,0.9261710047721863,0.9981122612953186
19,0.90185546875,0.9087663888931274,0.9930791854858398
20,0.9375,0.9402813911437988,0.9986354112625122
21,0.95556640625,0.9578460454940796,0.9993841648101807
22,0.93994140625,0.9403647184371948,0.9997170567512512
23,0.94482421875,0.9453893303871155,0.9999642372131348
24,0.96875,0.9684194922447205,0.9990662336349487
25,0.94189453125,0.9422954320907593,0.9995349645614624
26,0.701171875,0.09768426418304443,0.15824824571609497
27,0.70068359375,0.7329585552215576,0.995556652545929
