layer,final_vs_top1,final_vs_topk,top1_vs_topk
1,0.6552734375,0.6554539203643799,1.0002514123916626
2,0.6640625,0.6642119288444519,0.9996564984321594
3,0.5673828125,0.669765830039978,0.9560401439666748
4,0.12274169921875,0.2321086823940277,0.9900094866752625
5,0.763671875,0.7638111710548401,0.9990630745887756
6,0.79541015625,0.7959903478622437,0.9997119307518005
7,0.78857421875,0.7888319492340088,0.9998376965522766
8,0.7900390625,0.7925573587417603,0.9974499940872192
9,0.7978515625,0.799232542514801,0.9988635778427124
10,0.83203125,0.832661509513855,0.9990566372871399
11,0.84912109375,0.8501017093658447,0.9994511008262634
12,0.8798828125,0.8806929588317871,0.9989292621612549
13,0.85791015625,0.863853931427002,0.9970076084136963
14,0.88818359375,0.8885525465011597,0.9977656602859497
15,0.88720703125,0.8872776031494141,0.9965438842773438
16,0.87939453125,0.8844453692436218,0.9986581802368164
17,0.91796875,0.9196757078170776,0.9991183280944824
18,0.89453125,0.8933911919593811,0.9997313022613525
19,0.85986328125,0.9041679501533508,0.9876618385314941
20,0.92578125,0.9288108348846436,0.9987831115722656
21,0.92724609375,0.9280391931533813,0.9974177479743958
22,0.80810546875,0.8587468862533569,0.9759865999221802
23,0.9443359375,0.9441617727279663,0.999509871006012
24,0.91064453125,0.910547137260437,0.9999575614929199
25,0.87158203125,0.8909562230110168,0.9803611636161804
26,0.01363372802734375,0.037065256386995316,0.9998419880867004
27,0.69970703125,0.6981378197669983,0.9021449089050293
