layer,final_vs_top1,final_vs_topk,top1_vs_topk
1,0.63720703125,0.636565089225769,0.9997121095657349
2,0.697265625,0.3045119345188141,0.48511746525764465
3,0.69482421875,0.6875278353691101,0.9975955486297607
4,0.77001953125,0.6522127389907837,0.8859045505523682
5,0.71728515625,0.7182456851005554,0.9989853501319885
6,0.794921875,0.7953414916992188,0.9995812177658081
7,0.75,0.7517202496528625,0.9993443489074707
8,0.77734375,0.779235303401947,0.9996679425239563
9,0.81005859375,0.812947154045105,0.9950158596038818
10,0.8056640625,0.806747555732727,1.0000522136688232
11,0.87451171875,0.8775036931037903,0.9986449480056763
12,0.84814453125,0.8526216149330139,0.9982391595840454
13,0.8837890625,0.8893435001373291,0.9982577562332153
14,0.8837890625,0.8843347430229187,0.9990118741989136
15,0.85693359375,0.859133243560791,0.9993773698806763
16,0.90478515625,0.9104820489883423,0.9980968236923218
17,0.89990234375,0.9022746682167053,0.9988844394683838
18,0.8994140625,0.9002431631088257,0.9990404844284058
19,0.89501953125,0.9029279351234436,0.9992602467536926
20,0.865234375,0.865679144859314,1.0001072883605957
21,0.8955078125,0.9294303059577942,0.9856325387954712
22,0.939453125,0.9391134977340698,1.0001509189605713
23,0.95166015625,0.9534903764724731,0.9992347955703735
24,0.96630859375,0.9607574939727783,0.9915739297866821
25,0.9619140625,0.9625155925750732,0.9998665452003479
26,-0.006473541259765625,0.012755931355059147,0.9994749426841736
27,0.7607421875,0.7836853861808777,0.9608622193336487
