layer,final_vs_top1,final_vs_topk,top1_vs_topk
1,0.57958984375,0.5786008834838867,0.9992157816886902
2,0.6396484375,0.6382496356964111,0.9999436140060425
3,0.61279296875,0.6103442311286926,0.9997092485427856
4,0.84130859375,0.8411648869514465,1.0001401901245117
5,0.837890625,0.8382198214530945,0.9995700716972351
6,0.84521484375,0.8449131846427917,0.9997615218162537
7,0.8583984375,0.8590561747550964,0.9993544220924377
8,0.84423828125,0.8435924053192139,0.9995803833007812
9,0.81982421875,0.8242288827896118,0.9960235357284546
10,0.85107421875,0.8504272699356079,0.9998033046722412
11,0.9033203125,0.9037035703659058,0.9999657273292542
12,0.888671875,0.8891561031341553,0.9991321563720703
13,0.88720703125,0.8879979252815247,0.9996836185455322
14,0.87841796875,0.8856104612350464,0.9960664510726929
15,0.87109375,0.8716332912445068,0.999946117401123
16,0.89697265625,0.8978566527366638,0.9994317293167114
17,0.86328125,0.8672093749046326,0.9982424378395081
18,0.86669921875,0.8718557357788086,0.9990224838256836
19,0.876953125,0.886106014251709,0.998596727848053
20,0.845703125,0.8457843065261841,1.0003962516784668
21,0.9072265625,0.9086055755615234,0.9975179433822632
22,0.85693359375,0.8577096462249756,0.9978624582290649
23,0.9169921875,0.9174008965492249,0.9998258352279663
24,0.8798828125,0.8801777958869934,0.9996296167373657
25,0.89111328125,0.8912909626960754,1.0000290870666504
26,0.8134765625,0.10041532665491104,0.17410804331302643
27,0.576171875,0.4517129957675934,0.5509563684463501
