layer,final_vs_top1,final_vs_topk,top1_vs_topk
1,0.58984375,0.5903655886650085,1.0002577304840088
2,0.740234375,0.3890857696533203,0.5661166906356812
3,0.59130859375,0.6639996767044067,0.9674614071846008
4,0.7392578125,0.6356502771377563,0.8885436058044434
5,0.7529296875,0.7533997893333435,0.9996464252471924
6,0.8212890625,0.8243342638015747,0.9984350204467773
7,0.78125,0.7860755324363708,0.9990984201431274
8,0.79296875,0.7948643565177917,0.999272346496582
9,0.833984375,0.8350198864936829,0.9994316101074219
10,0.82861328125,0.82799232006073,0.9997432231903076
11,0.880859375,0.8820329904556274,0.9984318614006042
12,0.87841796875,0.8798453211784363,0.9992210865020752
13,0.90283203125,0.9063012003898621,0.9987492561340332
14,0.81689453125,0.8678320050239563,0.9676765203475952
15,0.86865234375,0.8715639114379883,0.999290943145752
16,0.90576171875,0.9091225862503052,0.9981813430786133
17,0.89404296875,0.8975509405136108,0.9989432692527771
18,0.83544921875,0.8815582990646362,0.9866777062416077
19,0.9091796875,0.9170584678649902,0.9991493225097656
20,0.82958984375,0.8500810265541077,0.9955911636352539
21,0.87255859375,0.9333284497261047,0.9799006581306458
22,0.951171875,0.9510893225669861,1.0001132488250732
23,0.94384765625,0.9503772258758545,0.9926058053970337
24,0.962890625,0.9613475799560547,0.9967302083969116
25,0.9521484375,0.9529584646224976,0.9969636797904968
26,-0.0005593299865722656,0.017486201599240303,0.9997738599777222
27,0.74560546875,0.7636042237281799,0.9810596108436584
