layer,final_vs_top1,final_vs_topk,top1_vs_topk
1,0.65966796875,0.6605018377304077,0.9997268915176392
2,0.6318359375,0.6314732432365417,1.000112533569336
3,0.5693359375,0.6470669507980347,0.962114155292511
4,0.75439453125,0.6534999012947083,0.8893294930458069
5,0.7841796875,0.787376880645752,0.9989143013954163
6,0.77294921875,0.7723429203033447,0.9998551607131958
7,0.85498046875,0.8573710322380066,0.9983670115470886
8,0.84228515625,0.8413341045379639,0.9989198446273804
9,0.875,0.8742872476577759,0.9990773797035217
10,0.86962890625,0.8695201873779297,0.9980593919754028
11,0.7705078125,0.8100506067276001,0.9757677316665649
12,0.904296875,0.9043771028518677,0.9995154142379761
13,0.88916015625,0.8903640508651733,0.9988987445831299
14,0.8623046875,0.8632612228393555,0.9990599751472473
15,0.9150390625,0.9178394079208374,0.9972490072250366
16,0.92333984375,0.9233992099761963,1.0001143217086792
17,0.8671875,0.8676443099975586,0.9997889995574951
18,0.93603515625,0.9370734691619873,0.9995876550674438
19,0.939453125,0.9400235414505005,0.9992591738700867
20,0.923828125,0.9255443811416626,0.9993963837623596
21,0.9462890625,0.9465789794921875,0.999708890914917
22,0.93505859375,0.9354636669158936,0.9998424649238586
23,0.9482421875,0.948015570640564,1.0001399517059326
24,0.90576171875,0.9184216260910034,0.9944033026695251
25,0.92529296875,0.920927882194519,0.9942563772201538
26,0.84765625,0.19328737258911133,0.22676272690296173
27,0.72314453125,0.7404029369354248,0.9766491055488586
