layer,final_vs_top1,final_vs_topk,top1_vs_topk
1,0.654296875,0.6534860730171204,0.9999954700469971
2,0.57666015625,0.5773823261260986,0.9998776316642761
3,0.6728515625,0.6757922172546387,0.9997849464416504
4,0.7744140625,0.6796122789382935,0.904234766960144
5,0.74609375,0.7467023134231567,0.9970743656158447
6,0.80908203125,0.8106157779693604,0.9991458058357239
7,0.75732421875,0.7589091658592224,0.9987098574638367
8,0.77490234375,0.7785715460777283,0.9987102746963501
9,0.8505859375,0.8504865169525146,0.999992847442627
10,0.83984375,0.8437989354133606,0.9971293210983276
11,0.81298828125,0.850111722946167,0.98299241065979
12,0.90673828125,0.9063283801078796,1.00002121925354
13,0.86328125,0.8656198978424072,0.9988216161727905
14,0.88671875,0.8853192329406738,0.9991108179092407
15,0.90625,0.9062721729278564,0.9990426898002625
16,0.908203125,0.907599925994873,0.996211051940918
17,0.90625,0.9194129109382629,0.9929504990577698
18,0.88232421875,0.8819445371627808,0.9996645450592041
19,0.9140625,0.9176422357559204,0.9972503781318665
20,0.8837890625,0.9195593595504761,0.9829521775245667
21,0.94482421875,0.9461636543273926,0.9997852444648743
22,0.9365234375,0.9359840154647827,1.0001171827316284
23,0.93408203125,0.9342908263206482,0.9997304081916809
24,0.8828125,0.8907656669616699,0.9951493740081787
25,0.91357421875,0.9055483341217041,0.9972769021987915
26,0.0377197265625,0.056037433445453644,0.9990183115005493
27,0.74755859375,0.7142486572265625,0.9719324111938477
