layer,final_vs_top1,final_vs_topk,top1_vs_topk
1,0.669921875,0.6793813109397888,0.9957143068313599
2,0.66357421875,0.6651698350906372,0.999264121055603
3,0.59228515625,0.6733077764511108,0.9782918095588684
4,0.1407470703125,0.2339547574520111,0.9928971529006958
5,0.79248046875,0.7938135862350464,0.9988227486610413
6,0.8046875,0.8107921481132507,0.993886411190033
7,0.79638671875,0.795920193195343,0.9997620582580566
8,0.80615234375,0.806583046913147,0.9996423125267029
9,0.84765625,0.8480907678604126,0.999094545841217
10,0.86083984375,0.8636201024055481,0.9987181425094604
11,0.8857421875,0.8900940418243408,0.9972100257873535
12,0.88525390625,0.8880121111869812,0.9980703592300415
13,0.88525390625,0.8978884220123291,0.9897129535675049
14,0.876953125,0.8915061950683594,0.9851751923561096
15,0.91015625,0.9126988649368286,0.9980621337890625
16,0.89404296875,0.8986533880233765,0.9968283772468567
17,0.8955078125,0.9026620388031006,0.9972021579742432
18,0.923828125,0.9255236387252808,0.9988870024681091
19,0.93212890625,0.9308838844299316,0.9998680353164673
20,0.92041015625,0.9224088788032532,0.9993255138397217
21,0.9248046875,0.9239866137504578,0.9998922348022461
22,0.9150390625,0.9156640768051147,0.9995472431182861
23,0.94091796875,0.9403771162033081,0.9999836087226868
24,0.85498046875,0.8912355303764343,0.9828984141349792
25,0.91015625,0.9193255305290222,0.9872878789901733
26,0.8935546875,0.1471656858921051,0.16716520488262177
27,0.658203125,0.4787999391555786,0.6747976541519165
