layer,final_vs_top1,final_vs_topk,top1_vs_topk
1,0.67626953125,0.6757077574729919,0.9998623132705688
2,0.640625,0.6328822374343872,0.9993180632591248
3,0.57666015625,0.6759403944015503,0.9568727612495422
4,0.1505126953125,0.2661219835281372,0.9883978366851807
5,0.7822265625,0.7827495336532593,0.9995914697647095
6,0.8076171875,0.807827353477478,0.9986613988876343
7,0.79345703125,0.7910593152046204,0.999073326587677
8,0.79736328125,0.7990216612815857,0.9968178272247314
9,0.81201171875,0.811795711517334,0.999822735786438
10,0.84423828125,0.844893217086792,0.9992709755897522
11,0.8662109375,0.8657393455505371,0.997891902923584
12,0.88427734375,0.8866852521896362,0.9985048770904541
13,0.90087890625,0.9026311635971069,0.9975253343582153
14,0.89501953125,0.8959039449691772,0.9984099268913269
15,0.89208984375,0.8925536870956421,0.9969358444213867
16,0.8857421875,0.8857486248016357,1.000044584274292
17,0.921875,0.9226893186569214,0.9996647238731384
18,0.8916015625,0.8953337669372559,0.9979215264320374
19,0.85498046875,0.9267609119415283,0.9535905718803406
20,0.92236328125,0.9245696663856506,0.9986873865127563
21,0.9267578125,0.9268268942832947,0.9986103773117065
22,0.8671875,0.87102872133255,0.9984447956085205
23,0.943359375,0.943242073059082,0.9999714493751526
24,0.90625,0.906633734703064,0.9999122619628906
25,0.87890625,0.8989548683166504,0.9798051118850708
26,0.00777435302734375,0.03427346050739288,0.999785304069519
27,0.75244140625,0.7263745665550232,0.9563692212104797
