layer,final_vs_top1,final_vs_topk,top1_vs_topk
1,0.75146484375,0.7516484260559082,1.0001118183135986
2,0.1046142578125,0.18400582671165466,0.9948065280914307
3,0.68798828125,0.7462418079376221,0.9793961048126221
4,0.802734375,0.8035106062889099,0.9995710849761963
5,0.8134765625,0.8142714500427246,0.9992407560348511
6,0.853515625,0.855980396270752,0.9989414215087891
7,0.83984375,0.8392761945724487,1.0000046491622925
8,0.85400390625,0.8638871312141418,0.9945058822631836
9,0.87646484375,0.8773147463798523,0.9983137845993042
10,0.8720703125,0.872069239616394,1.000036597251892
11,0.81689453125,0.8182064294815063,0.9995661973953247
12,0.9296875,0.9297265410423279,0.9998475313186646
13,0.93017578125,0.930940568447113,0.9983689188957214
14,0.92626953125,0.9269603490829468,0.9996518492698669
15,0.9150390625,0.9269402027130127,0.9930468797683716
16,0.9169921875,0.9173272848129272,0.9993820190429688
17,0.91650390625,0.918331503868103,0.9985905885696411
18,0.896484375,0.9124922752380371,0.9926151633262634
19,0.91259765625,0.9312151074409485,0.9865397810935974
20,0.93212890625,0.9333177804946899,0.9996102452278137
21,0.9208984375,0.9241108298301697,0.9985831379890442
22,0.89501953125,0.890315055847168,0.993694543838501
23,0.9365234375,0.9303804636001587,0.9948997497558594
24,0.9228515625,0.9233626127243042,0.9997788667678833
25,0.86865234375,0.8616746664047241,0.9982954263687134
26,0.0129241943359375,0.03896111622452736,0.9993361830711365
27,0.74365234375,0.7317427396774292,0.89261794090271
