layer,final_vs_top1,final_vs_topk,top1_vs_topk
1,0.68115234375,0.6901038289070129,0.997915506362915
2,0.65087890625,0.6529216766357422,0.9995570182800293
3,0.50048828125,0.5857780575752258,0.9568080902099609
4,0.188232421875,0.3622611463069916,0.9695836305618286
5,0.7802734375,0.7815686464309692,0.9991551041603088
6,0.78662109375,0.7891741394996643,0.9983301758766174
7,0.7890625,0.7885340452194214,0.9988223910331726
8,0.791015625,0.792669415473938,0.9990714192390442
9,0.8203125,0.8202658891677856,0.9988577961921692
10,0.8330078125,0.8333448171615601,0.9986562132835388
11,0.84765625,0.8511478900909424,0.9976903796195984
12,0.84130859375,0.843521237373352,0.9987587928771973
13,0.86181640625,0.8760178685188293,0.9926504492759705
14,0.876953125,0.8783794641494751,0.9973099231719971
15,0.88720703125,0.8886741399765015,0.9991637468338013
16,0.89697265625,0.9010324478149414,0.9976358413696289
17,0.90185546875,0.90968918800354,0.9971981644630432
18,0.89794921875,0.8999967575073242,0.9985867142677307
19,0.92041015625,0.9248429536819458,0.9974135160446167
20,0.8642578125,0.8789935111999512,0.9968251585960388
21,0.9326171875,0.932868480682373,0.9997905492782593
22,0.923828125,0.9238407015800476,1.0000758171081543
23,0.916015625,0.9155560731887817,0.9990150332450867
24,0.91650390625,0.9158085584640503,1.000328779220581
25,0.91552734375,0.9087491035461426,0.9978184103965759
26,0.004970550537109375,0.025952981784939766,0.999698281288147
27,0.78466796875,0.788841724395752,0.9940814971923828
