layer,final_vs_top1,final_vs_topk,top1_vs_topk
1,0.69189453125,0.694306492805481,0.9975758790969849
2,0.68359375,0.6835861206054688,0.9999487400054932
3,0.68994140625,0.676569938659668,0.9951086640357971
4,0.2235107421875,0.38056066632270813,0.9762301445007324
5,0.74462890625,0.7458390593528748,0.9993623495101929
6,0.791015625,0.7915772199630737,0.9993599653244019
7,0.76123046875,0.7630817890167236,0.9992254972457886
8,0.7958984375,0.7951662540435791,0.9990993738174438
9,0.82275390625,0.821151614189148,0.9977710247039795
10,0.8349609375,0.835091233253479,1.0001301765441895
11,0.85693359375,0.858149528503418,0.9991540908813477
12,0.86767578125,0.8683380484580994,0.9981635808944702
13,0.88232421875,0.8867404460906982,0.9984251856803894
14,0.87890625,0.8827989101409912,0.9979475140571594
15,0.85693359375,0.8714197874069214,0.9887480139732361
16,0.8876953125,0.8924267292022705,0.9968303442001343
17,0.8876953125,0.9266796708106995,0.9709898233413696
18,0.87158203125,0.9077214002609253,0.990463376045227
19,0.9287109375,0.9327882528305054,0.9962042570114136
20,0.86669921875,0.8737748861312866,0.9983279705047607
21,0.96240234375,0.9623753428459167,0.9993727207183838
22,0.943359375,0.93741774559021,0.9920151233673096
23,0.8740234375,0.918811559677124,0.9854656457901001
24,0.96435546875,0.9642910361289978,0.9998924136161804
25,0.9072265625,0.9475011825561523,0.9787780046463013
26,-0.001583099365234375,0.02153763175010681,0.9999033212661743
27,0.74365234375,0.7502282857894897,0.9959922432899475
