layer,final_vs_top1,final_vs_topk,top1_vs_topk
1,0.63818359375,0.6452001929283142,0.9975812435150146
2,0.58349609375,0.5843654274940491,0.998008668422699
3,0.64306640625,0.6453732252120972,1.0000360012054443
4,0.10614013671875,0.19723524153232574,0.9920634031295776
5,0.73095703125,0.7305511236190796,0.9997778534889221
6,0.75,0.7543678283691406,0.9975204467773438
7,0.7607421875,0.7610169649124146,0.9996370077133179
8,0.81396484375,0.8225576877593994,0.9910382032394409
9,0.8125,0.8155020475387573,0.9987481236457825
10,0.80322265625,0.8144137859344482,0.9888592958450317
11,0.8759765625,0.8756780624389648,0.9994109869003296
12,0.8310546875,0.8312695026397705,1.000046730041504
13,0.8916015625,0.891787588596344,0.9996286630630493
14,0.86083984375,0.8738477230072021,0.9938482046127319
15,0.8779296875,0.8780482411384583,0.9989871382713318
16,0.91943359375,0.9198007583618164,0.9997049570083618
17,0.92919921875,0.928840696811676,0.9994953870773315
18,0.87841796875,0.8826346397399902,0.9983416795730591
19,0.9375,0.9374316930770874,0.9998310208320618
20,0.9296875,0.9299757480621338,0.9997252821922302
21,0.95166015625,0.9516593813896179,0.999890148639679
22,0.93115234375,0.9317542910575867,0.999586820602417
23,0.93798828125,0.9384511113166809,0.9997720122337341
24,0.95751953125,0.9577631950378418,0.9997501373291016
25,0.9326171875,0.9346383810043335,0.9992923140525818
26,0.6640625,0.08792294561862946,0.15346908569335938
27,0.7568359375,0.7800426483154297,0.9971561431884766
