layer,final_vs_top1,final_vs_topk,top1_vs_topk
1,0.6875,0.6854836940765381,0.9995172023773193
2,0.65869140625,0.6583712100982666,0.9999032020568848
3,0.5107421875,0.5979174971580505,0.9593791961669922
4,0.1834716796875,0.3179420828819275,0.9842932224273682
5,0.7890625,0.7869040966033936,0.9989416003227234
6,0.82861328125,0.8310502171516418,0.9992920160293579
7,0.81787109375,0.8192833662033081,0.9975907802581787
8,0.79931640625,0.8005919456481934,0.9993811845779419
9,0.8076171875,0.8083252310752869,0.9989926815032959
10,0.83251953125,0.8358057737350464,0.9977085590362549
11,0.86572265625,0.8656387329101562,0.9989984035491943
12,0.87060546875,0.8722931146621704,0.9985645413398743
13,0.87890625,0.8936960101127625,0.9823834896087646
14,0.87060546875,0.8957403302192688,0.9768778681755066
15,0.79931640625,0.8644227981567383,0.9818611741065979
16,0.90576171875,0.9226182103157043,0.9914935231208801
17,0.931640625,0.9375181794166565,0.99619460105896
18,0.84033203125,0.8888165950775146,0.9860196113586426
19,0.9365234375,0.9404023885726929,0.9916160702705383
20,0.83349609375,0.8730955123901367,0.9873207807540894
21,0.9521484375,0.9561284780502319,0.9984573125839233
22,0.94873046875,0.9483928680419922,0.9997423887252808
23,0.9326171875,0.9280229806900024,0.9936578273773193
24,0.9345703125,0.9347312450408936,0.9999109506607056
25,0.86474609375,0.9161359071731567,0.9843350052833557
26,-0.007602691650390625,0.009596327319741249,0.9998972415924072
27,0.77587890625,0.7740989327430725,0.9929448962211609
