layer,final_vs_top1,final_vs_topk,top1_vs_topk
1,0.6435546875,0.6457020044326782,0.9990240335464478
2,0.5830078125,0.6171685457229614,0.9744780659675598
3,0.56005859375,0.6375814080238342,0.9667446613311768
4,0.7607421875,0.577782154083252,0.8050117492675781
5,0.736328125,0.736953854560852,0.9971208572387695
6,0.8251953125,0.8251038789749146,0.9995530843734741
7,0.8359375,0.8374485969543457,0.9996447563171387
8,0.82763671875,0.8291200995445251,0.9991282820701599
9,0.828125,0.8303176164627075,0.9978469610214233
10,0.84814453125,0.857032835483551,0.9957890510559082
11,0.8603515625,0.8601914644241333,1.0001345872879028
12,0.900390625,0.9004470109939575,0.9999198913574219
13,0.87255859375,0.8732526898384094,0.9995864033699036
14,0.83544921875,0.8348177671432495,0.9987871050834656
15,0.89599609375,0.8966890573501587,0.9976049661636353
16,0.90625,0.9060347080230713,0.9978104829788208
17,0.91650390625,0.9172471761703491,0.999494194984436
18,0.8974609375,0.8998318314552307,0.9983265399932861
19,0.935546875,0.9358663558959961,0.9994994401931763
20,0.84228515625,0.9061987996101379,0.9708411693572998
21,0.93359375,0.9355954527854919,0.9991866946220398
22,0.94140625,0.9415709376335144,1.000117540359497
23,0.93603515625,0.9356142282485962,0.9991674423217773
24,0.8544921875,0.8927668333053589,0.9890064001083374
25,0.9306640625,0.9295703172683716,0.998927891254425
26,0.06085205078125,0.08062290400266647,1.0000896453857422
27,0.7763671875,0.7807010412216187,0.9960421323776245
