layer,final_vs_top1,final_vs_topk,top1_vs_topk
1,0.63134765625,0.6345484256744385,0.9998108148574829
2,0.712890625,0.30170392990112305,0.45953333377838135
3,0.587890625,0.6609845757484436,0.9676485061645508
4,0.7666015625,0.6360343098640442,0.8640402555465698
5,0.74072265625,0.7425867915153503,0.9995033144950867
6,0.83251953125,0.8328981399536133,0.9997042417526245
7,0.73681640625,0.7396473288536072,0.998976469039917
8,0.75146484375,0.7532411813735962,0.9995952844619751
9,0.81640625,0.8194637298583984,0.9992207288742065
10,0.83056640625,0.8304009437561035,0.9998704195022583
11,0.85546875,0.8571878671646118,0.9978821277618408
12,0.86328125,0.8767879605293274,0.9911853075027466
13,0.896484375,0.8986986875534058,0.9962480068206787
14,0.8828125,0.8827053308486938,0.9988240003585815
15,0.86328125,0.8648706674575806,0.9988428950309753
16,0.9150390625,0.9156880974769592,0.9994974732398987
17,0.91259765625,0.9125638008117676,1.0002388954162598
18,0.90673828125,0.9067337512969971,0.9996143579483032
19,0.8955078125,0.9021689295768738,0.9991453886032104
20,0.841796875,0.8426704406738281,1.0000386238098145
21,0.94921875,0.9490821957588196,1.0001099109649658
22,0.9443359375,0.9439626932144165,1.0001003742218018
23,0.94970703125,0.9485824108123779,0.9987977743148804
24,0.96044921875,0.9607390761375427,0.9992192387580872
25,0.96630859375,0.9650105237960815,0.998634934425354
26,-0.005229949951171875,0.0140251899138093,0.999573826789856
27,0.7607421875,0.7743707895278931,0.9946451187133789
