layer,final_vs_top1,final_vs_topk,top1_vs_topk
1,0.671875,0.6705725193023682,1.00018310546875
2,0.62744140625,0.6288601160049438,0.9992949962615967
3,0.52734375,0.6165249347686768,0.9539417028427124
4,0.156982421875,0.3143293261528015,0.978299081325531
5,0.783203125,0.7828550338745117,0.99923175573349
6,0.80517578125,0.8061323165893555,0.9993378520011902
7,0.78466796875,0.7823600172996521,0.9986439943313599
8,0.81494140625,0.8161671161651611,0.9985194802284241
9,0.830078125,0.831242561340332,0.9975678324699402
10,0.8515625,0.8533033132553101,0.9989441633224487
11,0.87353515625,0.8750935196876526,0.9979850649833679
12,0.86328125,0.8636757135391235,0.9999363422393799
13,0.86083984375,0.8778771162033081,0.9912341237068176
14,0.87353515625,0.878623902797699,0.9955740571022034
15,0.88427734375,0.885310173034668,0.9993892908096313
16,0.9052734375,0.9056956171989441,0.9989477396011353
17,0.900390625,0.9201563596725464,0.9883015155792236
18,0.89697265625,0.8970993757247925,0.9997620582580566
19,0.87109375,0.9129658937454224,0.9873501062393188
20,0.90283203125,0.903663158416748,0.999751091003418
21,0.92919921875,0.9349526166915894,0.9955049157142639
22,0.9072265625,0.9161489009857178,0.9970031380653381
23,0.939453125,0.9398415684700012,0.9998692870140076
24,0.93505859375,0.9350426197052002,1.000070571899414
25,0.94140625,0.9419325590133667,0.9997547268867493
26,0.01514434814453125,0.039184216409921646,0.9992502927780151
27,0.751953125,0.7689457535743713,0.9970281720161438
