layer,final_vs_top1,final_vs_topk,top1_vs_topk
1,0.55419921875,0.5582129955291748,0.9989562034606934
2,0.6025390625,0.674911618232727,0.9798421263694763
3,0.74365234375,0.7436331510543823,1.0002273321151733
4,0.7880859375,0.7914408445358276,0.9957531690597534
5,0.796875,0.7939228415489197,0.9919416904449463
6,0.78076171875,0.7800290584564209,0.9992442727088928
7,0.791015625,0.7906700968742371,0.9998828172683716
8,0.7822265625,0.7836475372314453,0.9977285861968994
9,0.82080078125,0.8231214284896851,0.9992406368255615
10,0.8330078125,0.8349698781967163,0.997378945350647
11,0.83154296875,0.8361362814903259,0.9979881048202515
12,0.85498046875,0.8547269105911255,0.9997890591621399
13,0.8564453125,0.8570193648338318,0.9996287822723389
14,0.8759765625,0.888687252998352,0.9949045181274414
15,0.869140625,0.8692620992660522,0.9995549917221069
16,0.87451171875,0.876662015914917,0.9985044002532959
17,0.87060546875,0.8730748891830444,0.999428391456604
18,0.873046875,0.8735082149505615,0.99875408411026
19,0.82568359375,0.8315194845199585,0.9981967806816101
20,0.9072265625,0.9085997343063354,0.9990864992141724
21,0.91455078125,0.9147180318832397,0.9993449449539185
22,0.88427734375,0.8994420766830444,0.9889560341835022
23,0.92626953125,0.9280104637145996,0.998998761177063
24,0.91357421875,0.9143304824829102,0.9989187717437744
25,0.92529296875,0.9207793474197388,0.9966030716896057
26,0.896484375,0.8984131813049316,0.9963246583938599
27,0.5849609375,0.6076405048370361,0.9911441206932068
