layer,final_vs_top1,final_vs_topk,top1_vs_topk
1,0.6455078125,0.6560595631599426,0.9944892525672913
2,0.619140625,0.6205791234970093,0.9993969202041626
3,0.6337890625,0.6360766887664795,1.0000386238098145
4,0.70556640625,0.7076579332351685,0.9971474409103394
5,0.70458984375,0.705438494682312,0.9998064637184143
6,0.67138671875,0.6732376217842102,0.9991286993026733
7,0.83251953125,0.8330370783805847,0.9999186396598816
8,0.77880859375,0.780170202255249,0.9999071359634399
9,0.81884765625,0.8216575384140015,0.9989591240882874
10,0.85107421875,0.8515411615371704,0.9981077909469604
11,0.83935546875,0.8397589921951294,0.9988691806793213
12,0.86181640625,0.863544225692749,0.9984517097473145
13,0.86474609375,0.8782361745834351,0.9928160309791565
14,0.8740234375,0.8744910955429077,0.9986428022384644
15,0.82666015625,0.8256088495254517,0.9996588230133057
16,0.91162109375,0.9135293960571289,0.9994207620620728
17,0.90966796875,0.9096017479896545,0.9992316961288452
18,0.85546875,0.8553987741470337,0.9966129660606384
19,0.9326171875,0.9228357076644897,0.9927032589912415
20,0.9111328125,0.9150924682617188,0.9981381297111511
21,0.91064453125,0.9104309678077698,0.9999198913574219
22,0.86328125,0.8628544211387634,0.9997203350067139
23,0.90185546875,0.9016790390014648,1.0001238584518433
24,0.8583984375,0.863190770149231,0.9976080656051636
25,0.8740234375,0.8736221790313721,0.9998703598976135
26,0.045745849609375,0.06601732969284058,0.9997721910476685
27,0.68115234375,0.67618727684021,0.9703472852706909
