layer,final_vs_top1,final_vs_topk,top1_vs_topk
1,0.6484375,0.6498019099235535,0.9967758655548096
2,0.6142578125,0.6140615940093994,0.9996787309646606
3,0.5810546875,0.6670601963996887,0.9628999829292297
4,0.113525390625,0.2288423478603363,0.9867380857467651
5,0.7451171875,0.7448000311851501,0.9991277456283569
6,0.7783203125,0.7808018922805786,0.9988850355148315
7,0.79931640625,0.7984998226165771,0.9994046092033386
8,0.7841796875,0.786248505115509,0.9996761083602905
9,0.81787109375,0.8216331005096436,0.998209536075592
10,0.81591796875,0.8183810710906982,0.9982279539108276
11,0.87646484375,0.8791127800941467,0.9975675344467163
12,0.86669921875,0.8708948493003845,0.9972267150878906
13,0.88330078125,0.8865025639533997,0.9980039000511169
14,0.8955078125,0.8964430093765259,0.9979200959205627
15,0.88720703125,0.8914955854415894,0.995306134223938
16,0.88671875,0.8881322741508484,0.9988089799880981
17,0.9228515625,0.924970269203186,0.9996944665908813
18,0.8896484375,0.8888883590698242,0.9996926188468933
19,0.9189453125,0.9319533109664917,0.9910154938697815
20,0.9326171875,0.9345505237579346,0.999550461769104
21,0.93798828125,0.9387199878692627,0.9995222091674805
22,0.8681640625,0.8651891946792603,0.984251856803894
23,0.94287109375,0.9432802200317383,1.000178575515747
24,0.91064453125,0.918376088142395,0.9979605078697205
25,0.8759765625,0.876754879951477,0.9989247918128967
26,0.0271148681640625,0.050993867218494415,0.999820351600647
27,0.7421875,0.6927136182785034,0.9601273536682129
