layer,final_vs_top1,final_vs_topk,top1_vs_topk
1,0.62841796875,0.631759524345398,0.9985020160675049
2,0.6875,0.6886909008026123,1.0000463724136353
3,0.52685546875,0.6197302341461182,0.954016923904419
4,0.11968994140625,0.3330807089805603,0.9561340808868408
5,0.728515625,0.728911280632019,0.9981524348258972
6,0.78076171875,0.7801773548126221,0.9996554851531982
7,0.77197265625,0.774308443069458,0.9986120462417603
8,0.79296875,0.7961174845695496,0.9977648258209229
9,0.81884765625,0.8200434446334839,0.9976680874824524
10,0.82177734375,0.8228558301925659,0.9964990615844727
11,0.85888671875,0.8585402369499207,0.9965102672576904
12,0.8623046875,0.8642168641090393,0.9969298839569092
13,0.8740234375,0.8812212944030762,0.9975512027740479
14,0.8798828125,0.8812256455421448,0.9988110065460205
15,0.83984375,0.840773344039917,0.992361307144165
16,0.8447265625,0.8483215570449829,0.9992966651916504
17,0.92138671875,0.9233270287513733,0.9983561038970947
18,0.91357421875,0.9131804704666138,0.9997998476028442
19,0.90966796875,0.9243485927581787,0.9959588646888733
20,0.923828125,0.9218206405639648,0.9988940358161926
21,0.93994140625,0.9398285150527954,1.000173568725586
22,0.9521484375,0.9532208442687988,0.9982972741127014
23,0.9521484375,0.9542319774627686,0.9981085062026978
24,0.96826171875,0.9686195850372314,0.9996095299720764
25,0.95751953125,0.9538711905479431,0.9987046122550964
26,0.032684326171875,0.05466843396425247,0.9997026920318604
27,0.71435546875,0.7378578186035156,0.9967198371887207
