layer,final_vs_top1,final_vs_topk,top1_vs_topk
1,0.669921875,0.6689070463180542,1.0001935958862305
2,0.60693359375,0.6070124506950378,1.0000660419464111
3,0.69189453125,0.6734046339988708,0.9936232566833496
4,0.1282958984375,0.21732258796691895,0.9928960800170898
5,0.763671875,0.762799859046936,0.9993158578872681
6,0.79541015625,0.795315146446228,0.9996582269668579
7,0.78125,0.7826201915740967,0.9976003170013428
8,0.79296875,0.7943500280380249,0.9992138147354126
9,0.818359375,0.8185266256332397,0.9994285106658936
10,0.80517578125,0.8068536520004272,0.9986464977264404
11,0.8623046875,0.863365113735199,0.9999063014984131
12,0.892578125,0.8921857476234436,0.9997736811637878
13,0.865234375,0.8766552209854126,0.9915332794189453
14,0.869140625,0.8834737539291382,0.9783845543861389
15,0.8994140625,0.9006715416908264,0.9988484382629395
16,0.87890625,0.883461594581604,0.9958577752113342
17,0.91357421875,0.9144985675811768,0.9978621006011963
18,0.89208984375,0.8999382257461548,0.9961612820625305
19,0.919921875,0.9333932995796204,0.9965207576751709
20,0.92333984375,0.9255852699279785,0.9978959560394287
21,0.927734375,0.9329612255096436,0.9965376853942871
22,0.8662109375,0.8620259761810303,0.9914451837539673
23,0.92626953125,0.9250712394714355,0.9981176257133484
24,0.9072265625,0.9078665971755981,0.9997707605361938
25,0.8720703125,0.8782764673233032,0.996799111366272
26,-0.0030002593994140625,0.023116428405046463,0.999780535697937
27,0.720703125,0.6606135368347168,0.862324595451355
