layer,final_vs_top1,final_vs_topk,top1_vs_topk
1,0.6728515625,0.6728787422180176,1.0001208782196045
2,0.5615234375,0.5617457032203674,0.9999539852142334
3,0.6494140625,0.6490437388420105,0.9997164011001587
4,0.10650634765625,0.17845654487609863,0.995415449142456
5,0.7216796875,0.725278377532959,0.9995917677879333
6,0.75048828125,0.7540558576583862,0.9977189302444458
7,0.78759765625,0.7883316278457642,0.9981290102005005
8,0.755859375,0.7573032975196838,0.9985648393630981
9,0.73828125,0.7583608627319336,0.9901728630065918
10,0.8173828125,0.823058009147644,0.9968545436859131
11,0.85009765625,0.8519349694252014,0.9992504119873047
12,0.8447265625,0.8490051627159119,0.9984104633331299
13,0.859375,0.8743924498558044,0.9907633066177368
14,0.8427734375,0.8542507290840149,0.9927307367324829
15,0.89404296875,0.8917934894561768,0.996888279914856
16,0.890625,0.8915903568267822,0.9994626045227051
17,0.93115234375,0.9303423166275024,0.9991342425346375
18,0.8828125,0.88466477394104,0.999070405960083
19,0.84619140625,0.8916122913360596,0.9885959625244141
20,0.9150390625,0.9150621294975281,0.9996953010559082
21,0.93603515625,0.9353892803192139,1.0000406503677368
22,0.900390625,0.901046872138977,0.9997334480285645
23,0.92333984375,0.9234294295310974,1.0001479387283325
24,0.92431640625,0.9247738718986511,0.9993849396705627
25,0.9072265625,0.906578540802002,0.9998684525489807
26,0.02435302734375,0.048001691699028015,0.9996713995933533
27,0.7001953125,0.7348528504371643,0.9938019514083862
