layer,final_vs_top1,final_vs_topk,top1_vs_topk
1,0.67822265625,0.6789730787277222,0.9991778135299683
2,0.65673828125,0.6572293043136597,1.0000317096710205
3,0.63525390625,0.6349140405654907,1.0001368522644043
4,0.1614990234375,0.29670578241348267,0.982947826385498
5,0.7724609375,0.7732479572296143,0.9993389844894409
6,0.8076171875,0.8081943392753601,0.9994239211082458
7,0.79736328125,0.7990449666976929,0.9993396997451782
8,0.8173828125,0.8167106509208679,0.9990759491920471
9,0.81982421875,0.8181281685829163,0.9979338645935059
10,0.83154296875,0.8335179686546326,0.9976993203163147
11,0.86767578125,0.8674908876419067,0.9999854564666748
12,0.86376953125,0.8667492270469666,0.9988265633583069
13,0.85693359375,0.8588292598724365,0.9989205002784729
14,0.8798828125,0.8797303438186646,0.9992210865020752
15,0.89794921875,0.8987373113632202,0.9990749955177307
16,0.916015625,0.9160178899765015,0.9995468854904175
17,0.84423828125,0.9068400859832764,0.9713304042816162
18,0.89794921875,0.9038541316986084,0.9977149367332458
19,0.92431640625,0.9236831665039062,0.9981911182403564
20,0.853515625,0.8535658121109009,0.9994615316390991
21,0.92822265625,0.936575174331665,0.9969353675842285
22,0.931640625,0.9316539764404297,0.9998986124992371
23,0.93603515625,0.9343993663787842,0.9978150129318237
24,0.92236328125,0.9225203990936279,0.9998898506164551
25,0.92724609375,0.9287310838699341,0.9992856383323669
26,-0.01508331298828125,0.0004113391041755676,0.9999812841415405
27,0.78759765625,0.8048872351646423,0.9955081343650818
