layer,final_vs_top1,final_vs_topk,top1_vs_topk
1,0.66162109375,0.6570043563842773,0.9977912306785583
2,0.65283203125,0.658818244934082,0.9992954730987549
3,0.55126953125,0.6479604244232178,0.9599996209144592
4,0.12261962890625,0.23399771749973297,0.9895204901695251
5,0.74755859375,0.7492955923080444,0.9991903305053711
6,0.76513671875,0.769656777381897,0.9959298372268677
7,0.732421875,0.7327600121498108,0.9996960163116455
8,0.77294921875,0.7764707207679749,0.9987121820449829
9,0.8046875,0.8047977685928345,0.9966611862182617
10,0.8212890625,0.8235706090927124,0.997994601726532
11,0.849609375,0.8506972789764404,0.9978370666503906
12,0.869140625,0.8705855011940002,0.9993523359298706
13,0.888671875,0.8893444538116455,0.9995150566101074
14,0.88916015625,0.8972705602645874,0.9900452494621277
15,0.88818359375,0.8926260471343994,0.9948705434799194
16,0.86572265625,0.8680066466331482,0.997432291507721
17,0.919921875,0.9159891605377197,0.996161937713623
18,0.85986328125,0.8934502005577087,0.9890520572662354
19,0.92578125,0.9299730062484741,0.9967619776725769
20,0.9248046875,0.9254804253578186,0.9991421699523926
21,0.916015625,0.9242600202560425,0.9946429133415222
22,0.7578125,0.8147801756858826,0.9726239442825317
23,0.9443359375,0.9416742920875549,0.9979094862937927
24,0.92431640625,0.9247304201126099,0.9994233250617981
25,0.87158203125,0.8833506107330322,0.9936915040016174
26,0.0006160736083984375,0.024978142231702805,0.9995374083518982
27,0.697265625,0.7251368761062622,0.9705874919891357
