layer,final_vs_top1,final_vs_topk,top1_vs_topk
1,0.6171875,0.6191542148590088,0.9996337890625
2,0.62890625,0.6284176111221313,1.000020980834961
3,0.5771484375,0.6685165166854858,0.9549494981765747
4,0.14990234375,0.2677881121635437,0.9869063496589661
5,0.7607421875,0.7606595158576965,0.9990229606628418
6,0.796875,0.7975283861160278,0.9999812841415405
7,0.78564453125,0.785568118095398,0.9984667301177979
8,0.81396484375,0.8140623569488525,0.9974008798599243
9,0.81591796875,0.816444456577301,0.9994641542434692
10,0.81640625,0.817394495010376,0.9997471570968628
11,0.86865234375,0.8716940879821777,0.9977195262908936
12,0.8681640625,0.8697249293327332,0.9988832473754883
13,0.8466796875,0.8571107387542725,0.975847601890564
14,0.8828125,0.8838915824890137,0.9992015957832336
15,0.88525390625,0.8862372636795044,0.9992525577545166
16,0.8740234375,0.8857113718986511,0.9905112385749817
17,0.90966796875,0.9157708287239075,0.996059775352478
18,0.88818359375,0.8876749277114868,0.9991980791091919
19,0.91943359375,0.9261013865470886,0.9960379600524902
20,0.9296875,0.9310332536697388,0.9988759756088257
21,0.9345703125,0.9354462623596191,0.9992448091506958
22,0.8720703125,0.873422384262085,0.9997362494468689
23,0.94091796875,0.9410364031791687,0.9999580979347229
24,0.90771484375,0.9142757654190063,0.997921884059906
25,0.896484375,0.9006478786468506,0.9952472448348999
26,0.025360107421875,0.06026449054479599,0.9992048740386963
27,0.6552734375,0.7409226894378662,0.9599727392196655
