layer,final_vs_top1,final_vs_topk,top1_vs_topk
1,0.62841796875,0.629954993724823,0.9994423985481262
2,0.61572265625,0.6150544881820679,0.9996453523635864
3,0.62255859375,0.6224513053894043,1.000014305114746
4,0.1971435546875,0.38182762265205383,0.9686160087585449
5,0.7587890625,0.7603292465209961,0.9987160563468933
6,0.7861328125,0.7874489426612854,0.9991220235824585
7,0.77880859375,0.7734749913215637,0.9986343383789062
8,0.7939453125,0.7958573698997498,0.9990106225013733
9,0.80908203125,0.8097344636917114,0.9993940591812134
10,0.81494140625,0.816368579864502,0.9985775947570801
11,0.80078125,0.8014357089996338,0.9991787672042847
12,0.8388671875,0.8412443399429321,0.9992918968200684
13,0.86669921875,0.8798391222953796,0.9932194948196411
14,0.85546875,0.8615574836730957,0.9976144433021545
15,0.86279296875,0.8656944036483765,0.9990390539169312
16,0.892578125,0.8918945789337158,0.9968122839927673
17,0.8896484375,0.9043188095092773,0.993705689907074
18,0.8994140625,0.9019080400466919,0.9988778829574585
19,0.91796875,0.925470232963562,0.9962725043296814
20,0.888671875,0.8888546228408813,1.000101923942566
21,0.93505859375,0.9359638690948486,0.9990612864494324
22,0.93359375,0.9337323904037476,0.999909520149231
23,0.94580078125,0.9460915923118591,0.9996945261955261
24,0.94873046875,0.9486582279205322,1.0001022815704346
25,0.89599609375,0.9416680335998535,0.9704931974411011
26,-0.006412506103515625,0.015496181324124336,0.999859094619751
27,0.79248046875,0.7808232307434082,0.987056314945221
