aime-math_num,perplexity
1,6.102972030639648
2,4.946872234344482
3,5.490265369415283
4,3.9220378398895264
5,4.6055121421813965
6,9.180061340332031
7,10.654677391052246
8,11.900794982910156
9,6.469667911529541
10,7.976861000061035
11,3.0302257537841797
12,23.775047302246094
13,5.6240081787109375
14,3.2904796600341797
15,4.042050838470459
16,3.261747360229492
17,7.220852851867676
18,3.2575442790985107
19,4.934382438659668
20,5.801098823547363
21,4.873868942260742
22,4.4607720375061035
23,6.315690517425537
24,5.0768537521362305
25,6.440212726593018
26,12.749920845031738
27,3.254096746444702
28,7.282265663146973
29,9.305371284484863
30,5.36187219619751
31,3.876934766769409
32,8.592446327209473
33,10.60079288482666
34,3.3737564086914062
35,9.1625394821167
36,4.004097938537598
37,3.2182328701019287
38,5.679234981536865
39,3.2325127124786377
40,6.343731880187988
41,5.426193714141846
42,3.0272083282470703
43,4.938894271850586
44,7.808016777038574
45,6.588303565979004
46,2.494758367538452
47,8.15771198272705
48,8.337926864624023
49,7.341279029846191
50,5.57065486907959
51,6.23049259185791
52,7.020697593688965
53,7.423028945922852
54,2.811683177947998
55,5.819711208343506
56,6.30672025680542
57,8.379900932312012
58,4.888922691345215
59,7.638579845428467
60,8.65584945678711
61,6.541168212890625
62,12.346785545349121
63,7.466391086578369
64,10.551820755004883
65,3.4163272380828857
66,5.09926176071167
67,9.517108917236328
68,8.143312454223633
69,7.223223686218262
70,5.486577033996582
71,2.609212875366211
72,8.371081352233887
73,4.107538223266602
74,8.968021392822266
75,6.870515823364258
76,5.508142471313477
77,5.203732013702393
78,30.824172973632812
79,5.30220365524292
80,5.174620151519775
81,5.824948310852051
82,6.37532377243042
83,20.124055862426758
84,8.856767654418945
85,4.328946113586426
86,11.696861267089844
87,8.478781700134277
88,1.5561879873275757
89,11.048884391784668
90,5.040091037750244
91,5.595704555511475
92,5.0910820960998535
93,5.41373872756958
94,6.0310282707214355
95,8.313568115234375
96,4.12244176864624
97,6.411358833312988
98,14.803086280822754
99,5.823099613189697
100,10.725838661193848
101,10.819014549255371
102,6.174256324768066
103,3.477200984954834
104,5.7725138664245605
105,4.498476982116699
106,16.87824058532715
107,14.70549488067627
108,16.9175968170166
109,8.907951354980469
110,4.050804138183594
111,2.406259059906006
112,3.3593087196350098
113,6.858407497406006
114,9.088696479797363
115,11.939679145812988
116,9.10140323638916
117,5.121743679046631
118,1.9858894348144531
119,5.847410678863525
120,11.686823844909668
121,5.881396293640137
122,4.6074323654174805
123,3.6682848930358887
124,6.2015862464904785
125,4.487491130828857
126,9.745895385742188
127,18.81439971923828
128,3.4943933486938477
129,7.265068054199219
130,15.3633394241333
131,6.219549655914307
132,5.810214996337891
133,5.008952617645264
134,5.321231365203857
135,3.2322640419006348
136,4.641509056091309
137,6.758150100708008
138,5.639239311218262
139,5.61983060836792
140,4.738160610198975
141,5.471770763397217
142,11.66123104095459
143,4.7088775634765625
144,6.442033290863037
145,4.869778156280518
146,8.780593872070312
147,6.894802570343018
148,5.730588436126709
149,7.582067489624023
150,8.242303848266602
151,8.677835464477539
152,5.595254421234131
153,4.090438365936279
154,11.621302604675293
155,4.879959583282471
156,5.1916303634643555
157,5.445877552032471
158,9.827078819274902
159,6.20198917388916
160,5.426875591278076
161,12.357199668884277
162,5.667102813720703
163,5.792140960693359
164,5.919116020202637
165,5.9833784103393555
166,6.128201007843018
167,4.170159339904785
168,12.461320877075195
169,9.364717483520508
170,2.9319007396698
171,6.248993873596191
172,8.195334434509277
173,3.720845937728882
174,6.36295223236084
175,6.99691104888916
176,5.287690162658691
177,2.412980556488037
178,3.051919460296631
179,5.568794250488281
180,4.859724521636963
181,5.559876918792725
182,5.243514537811279
183,6.909361839294434
184,9.750619888305664
185,7.203029632568359
