arxiv_num,perplexity
1,47.63408279418945
2,218.65518188476562
3,5.084303855895996
4,9.837714195251465
5,24.40658187866211
6,13.401235580444336
7,8.063150405883789
8,37.57957077026367
9,35.35145568847656
10,260.9988708496094
11,5.373418807983398
12,87.65421295166016
13,61.09278869628906
14,5.584228992462158
15,21.321720123291016
16,48.78762435913086
17,24.208236694335938
18,661.5641479492188
19,24.347068786621094
