aime-math_num,perplexity
1,5.998062610626221
2,5.028209686279297
3,5.934997081756592
4,4.08599328994751
5,4.501862049102783
6,9.950446128845215
7,10.87575626373291
8,15.064085006713867
9,6.557426929473877
10,7.849554061889648
11,3.0837483406066895
12,26.52045249938965
13,6.025091648101807
14,3.5121476650238037
15,4.249152183532715
16,3.2750017642974854
17,7.413129806518555
18,3.351954460144043
19,5.014937400817871
20,5.795450210571289
21,5.052706241607666
22,4.771597385406494
23,6.41205358505249
24,5.231626510620117
25,6.596401691436768
26,13.876666069030762
27,3.3180713653564453
28,7.956958770751953
29,9.055717468261719
30,5.8438825607299805
31,4.217271327972412
32,8.796878814697266
33,11.469770431518555
34,3.461845636367798
35,9.591841697692871
36,3.9825687408447266
37,3.2629101276397705
38,5.580657482147217
39,3.3440983295440674
40,6.5885419845581055
41,5.738840579986572
42,3.0548651218414307
43,5.29159688949585
44,8.339956283569336
45,6.899317264556885
46,2.4814910888671875
47,8.498151779174805
48,8.281585693359375
49,7.809735298156738
50,5.922183513641357
51,6.832174777984619
52,7.328646183013916
53,7.582416534423828
54,2.8678879737854004
55,6.118134498596191
56,6.5939764976501465
57,8.135241508483887
58,4.959775447845459
59,8.662391662597656
60,9.142763137817383
61,6.576829433441162
62,13.257105827331543
63,7.087989330291748
64,11.117280006408691
65,3.4189839363098145
66,4.870067596435547
67,10.070391654968262
68,8.863965034484863
69,7.448095798492432
70,5.900373935699463
71,2.7273952960968018
72,8.855657577514648
73,4.218029499053955
74,8.632782936096191
75,7.366190433502197
76,5.844073295593262
77,5.165808200836182
78,33.0823860168457
79,5.842618465423584
80,4.996871471405029
81,5.974952697753906
82,6.595003604888916
83,20.19879722595215
84,9.116162300109863
85,4.671834468841553
86,12.298888206481934
87,8.6893892288208
88,1.561821699142456
89,12.183138847351074
90,5.120965003967285
91,5.519125461578369
92,5.3674092292785645
93,5.449197769165039
94,6.114769458770752
95,8.761467933654785
96,4.3073906898498535
97,6.770033836364746
98,15.514566421508789
99,5.95488977432251
100,11.162439346313477
101,11.561151504516602
102,6.532594203948975
103,3.470428943634033
104,5.231051921844482
105,4.693248748779297
106,19.984561920166016
107,17.163373947143555
108,17.646778106689453
109,9.012465476989746
110,4.352680683135986
111,2.552053451538086
112,3.4917421340942383
113,7.028632640838623
114,8.987475395202637
115,12.709300994873047
116,9.736433029174805
117,5.315601825714111
118,2.006599187850952
119,6.07449197769165
120,12.794055938720703
121,5.824435234069824
122,4.816352367401123
123,3.9367456436157227
124,6.669844627380371
125,4.5434088706970215
126,10.17554759979248
127,22.059646606445312
128,3.5541768074035645
129,7.1507744789123535
130,12.333099365234375
131,6.827165126800537
132,6.2728705406188965
133,5.086789608001709
134,5.387058258056641
135,3.3558666706085205
136,4.818748950958252
137,7.112204551696777
138,5.84947395324707
139,6.0863165855407715
140,4.9596076011657715
141,5.5213518142700195
142,12.922799110412598
143,4.823543071746826
144,6.972724914550781
145,5.098723411560059
146,8.886312484741211
147,6.895854949951172
148,5.918412685394287
149,8.620611190795898
150,8.329607009887695
151,9.035037994384766
152,5.882950305938721
153,4.21898889541626
154,11.919598579406738
155,5.744691848754883
156,5.266870498657227
157,5.921581268310547
158,11.312643051147461
159,6.456531524658203
160,5.759244441986084
161,12.863238334655762
162,6.0347371101379395
163,6.080258369445801
164,5.658548355102539
165,6.138300895690918
166,6.444333076477051
167,4.156915187835693
168,13.27358341217041
169,9.743095397949219
170,2.987626075744629
171,6.4368133544921875
172,9.153716087341309
173,4.168375492095947
174,6.60321044921875
175,7.077420711517334
176,5.385275840759277
177,2.4844486713409424
178,3.157266855239868
179,5.806611061096191
180,4.882523059844971
181,5.793326377868652
182,5.647525787353516
183,6.990445613861084
184,8.758275985717773
185,7.546848773956299
186,5.230099201202393
187,5.3836774826049805
188,4.423615455627441
189,3.6086814403533936
190,4.50653600692749
191,5.279799938201904
192,4.087778568267822
193,5.243250846862793
194,3.558922529220581
195,11.200109481811523
196,4.75715446472168
197,14.926534652709961
198,6.8886895179748535
199,6.5447773933410645
200,5.492302417755127
201,4.465579032897949
202,8.838156700134277
203,5.864653587341309
204,5.421631336212158
205,3.9815869331359863
206,3.15049409866333
207,3.4664993286132812
208,4.320337772369385
209,5.34788703918457
210,28.906047821044922
211,5.71981143951416
212,5.011141777038574
213,9.319554328918457
214,4.918334007263184
215,4.39414119720459
216,4.080564975738525
217,3.5050368309020996
