arxiv_num,perplexity
1,47.465946197509766
2,221.0657958984375
3,5.045817852020264
4,9.806804656982422
5,24.467191696166992
6,13.30335807800293
7,8.011165618896484
8,38.11721420288086
9,34.23340606689453
10,265.1600646972656
11,5.343958377838135
12,88.4808120727539
13,60.849853515625
14,5.552651882171631
15,21.34209442138672
16,49.03654098510742
17,24.1392765045166
18,666.7045288085938
19,24.08658790588379
