aime-math_num,perplexity
320,5.122982978820801
321,3.1178665161132812
322,5.128903865814209
323,3.0731990337371826
324,7.143558979034424
325,5.986534118652344
326,4.380816459655762
327,3.7680554389953613
328,5.619418621063232
329,3.209138870239258
330,5.377955913543701
331,11.626355171203613
332,2.2846434116363525
333,7.13260555267334
334,3.098379373550415
335,11.532594680786133
336,6.333285331726074
337,3.6787896156311035
338,5.790832996368408
339,4.479455471038818
340,3.6881914138793945
341,7.01285457611084
342,4.525351524353027
343,3.1798431873321533
344,3.924661636352539
345,2.888847827911377
346,5.25120210647583
347,4.2339091300964355
348,3.021454334259033
349,2.9024760723114014
350,5.8320746421813965
351,3.3280160427093506
352,3.647477865219116
353,6.191713809967041
354,9.189125061035156
355,6.55815315246582
356,4.748651027679443
357,4.02984094619751
358,2.900094985961914
359,8.979264259338379
360,3.4927749633789062
361,3.79608416557312
362,5.655137062072754
363,4.082364559173584
364,3.9192166328430176
365,6.83984375
366,4.6062164306640625
367,8.14565658569336
368,3.736431360244751
369,16.25806427001953
370,9.232420921325684
371,10.885769844055176
372,7.265028953552246
373,4.350986480712891
374,5.362473011016846
375,5.6905341148376465
376,5.01057243347168
377,11.482635498046875
378,2.7715682983398438
379,5.015030384063721
380,5.34624719619751
381,6.35963773727417
382,13.835394859313965
383,5.375698089599609
384,9.249130249023438
385,4.864109516143799
386,6.575281143188477
387,4.668565273284912
388,2.8803505897521973
389,5.776137351989746
390,4.348305702209473
391,3.2463269233703613
392,4.719152927398682
393,3.692176580429077
394,4.061119556427002
395,3.6310317516326904
396,6.218603134155273
397,4.742788314819336
398,10.131214141845703
399,4.6371588706970215
400,4.560599327087402
401,4.121506690979004
402,2.9481542110443115
403,2.9866762161254883
404,3.976586103439331
405,3.076951742172241
406,6.219947338104248
407,3.4786970615386963
408,4.08628511428833
409,5.208587646484375
410,6.1170244216918945
411,4.207094669342041
412,5.115199089050293
413,3.7828590869903564
414,3.335447311401367
415,3.6009507179260254
416,5.138710021972656
417,2.591691017150879
418,4.726901054382324
419,3.9900741577148438
420,2.4699337482452393
421,10.15150260925293
422,3.646523952484131
423,2.5461299419403076
424,16.26806640625
425,5.755887508392334
426,5.214359283447266
427,9.323067665100098
428,4.856132984161377
429,5.47652006149292
430,3.192539930343628
431,4.506644248962402
432,3.1332428455352783
433,6.138284206390381
434,3.666393995285034
435,4.328587532043457
436,6.487796783447266
437,4.324522495269775
438,4.086596488952637
439,11.091633796691895
440,3.0652828216552734
441,4.838205337524414
442,15.434082984924316
443,3.864232301712036
444,2.6240224838256836
445,4.23567008972168
446,3.9228360652923584
447,5.165063381195068
448,5.598710060119629
449,4.983181476593018
450,4.731510162353516
451,2.623232126235962
452,8.065546035766602
453,9.126922607421875
454,5.064125061035156
455,5.59819221496582
456,4.464698791503906
457,5.770993232727051
458,3.4731650352478027
459,3.7820537090301514
460,5.468602657318115
461,3.6006858348846436
462,5.122032165527344
463,6.93337869644165
464,2.1119651794433594
465,4.823960781097412
466,3.306570053100586
467,7.61838436126709
468,5.527295112609863
469,3.412276268005371
470,3.366885185241699
471,2.251251220703125
472,4.36320686340332
473,4.179172992706299
474,5.14930534362793
475,3.4728665351867676
476,6.763619422912598
477,5.5222272872924805
478,3.0917985439300537
479,9.93853759765625
480,10.384881973266602
481,4.669252395629883
482,3.0876805782318115
483,3.61433482170105
484,5.546324729919434
485,4.389119625091553
486,4.330048084259033
487,6.886983394622803
488,5.19329833984375
489,6.150845527648926
490,3.4722161293029785
491,5.0228962898254395
492,3.770242214202881
493,2.8409948348999023
494,6.438164710998535
495,3.195812702178955
496,6.923331260681152
497,7.084665775299072
498,2.9285991191864014
499,4.737452507019043
500,3.8450794219970703
501,5.85194206237793
502,2.7120354175567627
503,2.4024274349212646
504,6.479773998260498
505,4.306477069854736
506,4.2475266456604
507,3.75327205657959
508,3.527425527572632
509,5.505328178405762
510,4.862662315368652
511,4.843743324279785
512,6.276015281677246
513,2.6557276248931885
514,4.159826755523682
515,3.0931172370910645
516,3.5649805068969727
517,2.725193500518799
518,2.645477533340454
519,3.2978463172912598
520,3.2591121196746826
521,4.254816055297852
522,3.2475714683532715
523,2.862816572189331
524,5.060136795043945
525,2.901170492172241
526,5.0274577140808105
527,7.158044338226318
528,3.8679778575897217
529,5.36041259765625
530,3.4791412353515625
531,2.4075045585632324
532,7.6897196769714355
533,6.832615375518799
534,4.072740077972412
535,3.4279141426086426
536,2.874640464782715
537,4.068601608276367
538,2.924560546875
539,3.927847146987915
540,2.652888774871826
541,5.7416205406188965
542,3.150784492492676
543,3.9980006217956543
544,8.137340545654297
545,8.547595024108887
546,3.7296879291534424
547,8.323506355285645
548,4.5185546875
549,2.014378786087036
550,6.604485988616943
551,9.603944778442383
552,5.648360252380371
553,18.075000762939453
554,2.78804874420166
555,3.9852757453918457
556,5.322547912597656
557,5.278388023376465
558,3.303750514984131
559,2.1381776332855225
560,3.6942479610443115
561,2.447535514831543
562,7.4613938331604
563,3.4280221462249756
564,3.5157601833343506
565,3.019339084625244
566,6.5595293045043945
567,4.350695610046387
568,7.528108596801758
569,7.728132724761963
570,8.260909080505371
571,5.421530723571777
572,4.435149669647217
573,3.551889657974243
574,3.2021021842956543
575,2.7953312397003174
576,3.103121280670166
577,4.186007976531982
578,5.816117763519287
579,3.3922626972198486
580,6.816224098205566
581,4.890774726867676
582,6.071498394012451
583,4.959136962890625
584,8.151023864746094
585,2.2483134269714355
586,3.2114970684051514
587,3.0466489791870117
588,3.4635913372039795
589,4.609105587005615
590,26.314495086669922
591,5.780847549438477
592,3.327366352081299
593,7.756160259246826
594,3.333012819290161
595,2.834622859954834
596,4.028420925140381
597,4.988877773284912
598,4.506509780883789
599,5.964011192321777
600,3.430513620376587
601,3.8251731395721436
602,7.219730377197266
603,2.8658173084259033
604,2.967661142349243
605,2.4664793014526367
606,3.7703816890716553
607,4.992753982543945
608,4.8031229972839355
609,5.490748882293701
610,3.920071840286255
611,3.729647159576416
612,7.344930171966553
613,5.244083404541016
614,3.388979434967041
615,3.497581958770752
616,2.7352395057678223
617,3.019197463989258
618,3.6822943687438965
619,2.989720106124878
620,3.3291802406311035
621,2.9043045043945312
622,5.392348289489746
623,4.493424415588379
624,5.905996322631836
625,5.702879905700684
626,4.358043670654297
627,6.866629123687744
628,3.4182491302490234
629,7.658010959625244
630,4.857935428619385
631,4.029911518096924
632,6.097257137298584
633,3.7515110969543457
634,2.4904448986053467
635,3.649034261703491
636,3.632345199584961
637,6.306733131408691
638,3.941070318222046
639,2.869124412536621
640,4.221125602722168
641,4.781450271606445
642,3.4871103763580322
643,5.845317840576172
644,3.483397960662842
645,11.656780242919922
646,3.3529303073883057
647,4.5511250495910645
648,5.1619486808776855
649,7.979358673095703
650,3.457869529724121
651,3.3379476070404053
652,3.9383668899536133
653,5.973026275634766
654,7.220807075500488
655,3.706925868988037
656,5.392266273498535
657,2.655679941177368
658,2.358461380004883
659,6.561062812805176
660,3.3326499462127686
661,4.233104705810547
662,5.455413341522217
663,4.8519744873046875
664,10.251290321350098
665,2.6999876499176025
666,2.0522871017456055
667,5.9105753898620605
668,2.9432373046875
669,9.464844703674316
670,4.116731643676758
671,5.18241024017334
672,4.967439651489258
673,3.4378788471221924
674,2.6710312366485596
675,2.7405312061309814
676,2.635688066482544
677,4.168501853942871
678,4.962003231048584
679,4.7351908683776855
680,4.365226745605469
681,4.131527900695801
682,5.3173394203186035
683,4.365768909454346
684,4.264214038848877
685,7.179650783538818
686,4.705592155456543
687,3.839250087738037
688,5.522988319396973
689,2.9131155014038086
690,5.930445671081543
691,2.664177179336548
692,4.480494499206543
693,8.449162483215332
694,7.801386833190918
695,5.675106525421143
696,3.924842119216919
697,7.6381120681762695
698,3.245760917663574
699,3.817286729812622
700,3.6753759384155273
701,3.8581535816192627
702,4.553276538848877
703,6.86308479309082
704,4.418025493621826
705,4.412151336669922
706,3.6115550994873047
707,3.8103907108306885
708,4.069093704223633
709,3.758927822113037
710,5.191356182098389
711,4.605771064758301
712,3.0645816326141357
713,4.20777702331543
714,4.65142822265625
715,4.402307987213135
716,3.7877094745635986
717,4.729641914367676
718,5.03018045425415
719,2.4195892810821533
720,3.4722940921783447
721,4.080305576324463
722,3.513005256652832
723,2.875231981277466
724,3.5829925537109375
725,4.8809309005737305
726,4.804769039154053
727,3.7693188190460205
728,2.438750982284546
729,2.8916542530059814
730,2.6410584449768066
731,7.305029392242432
732,6.414414882659912
733,5.130630970001221
734,5.952749252319336
735,2.479405403137207
736,4.1884765625
737,4.052698135375977
738,5.8345160484313965
739,2.5048413276672363
740,5.155665397644043
741,4.241217613220215
742,3.8103511333465576
743,3.1635305881500244
744,3.1435301303863525
745,4.958866119384766
746,2.957257032394409
747,4.769656181335449
748,5.443513870239258
749,8.54755973815918
750,5.232795715332031
751,4.192996501922607
752,2.2921829223632812
753,8.166899681091309
754,3.2878990173339844
755,3.2513012886047363
756,6.491629123687744
757,3.925654411315918
758,4.340157508850098
759,2.86517333984375
760,4.518465995788574
761,6.970503330230713
762,3.9177756309509277
763,3.830057382583618
764,2.5617854595184326
765,3.1411588191986084
766,2.753967761993408
767,2.0867111682891846
768,3.4556877613067627
769,2.653963565826416
770,6.7783403396606445
771,2.9132657051086426
772,2.7914938926696777
773,5.681003570556641
774,4.1496171951293945
775,3.3003604412078857
776,5.921430587768555
777,3.3314154148101807
778,4.691679000854492
779,3.5958409309387207
780,3.276510715484619
781,5.618502616882324
782,3.2987430095672607
783,3.665113687515259
784,4.468794822692871
785,3.0967674255371094
786,22.526269912719727
787,2.7125086784362793
788,6.140613079071045
789,5.328253746032715
790,4.740305423736572
791,4.252767086029053
792,6.981576442718506
793,14.567144393920898
794,3.1303908824920654
795,4.5688252449035645
796,6.033618927001953
797,4.735501289367676
798,2.743596076965332
799,3.497189998626709
800,2.6206870079040527
801,11.998263359069824
802,3.139305591583252
803,3.434253454208374
804,4.476109027862549
805,4.481915473937988
806,3.7608563899993896
807,7.56565523147583
808,4.899805545806885
809,4.46219539642334
810,7.636915683746338
811,3.7049100399017334
812,4.913747310638428
813,3.1036581993103027
814,4.749730587005615
815,2.7383010387420654
816,5.49408483505249
817,3.1122663021087646
818,10.370224952697754
819,2.9487242698669434
820,4.450668811798096
821,3.908613681793213
822,3.233635663986206
823,3.144160032272339
824,4.178359031677246
825,4.236762046813965
826,10.69324016571045
827,3.607839822769165
828,4.176693916320801
829,3.5654232501983643
830,5.416196823120117
831,3.329747438430786
832,3.8082151412963867
833,5.674305438995361
834,2.7712948322296143
835,5.218363285064697
836,4.937862873077393
837,12.432360649108887
838,5.666504859924316
839,4.632807731628418
840,12.666080474853516
841,4.101131439208984
842,3.110457420349121
843,1.9713431596755981
844,4.810765266418457
845,3.8085179328918457
846,4.104628562927246
847,6.761735439300537
848,6.368494987487793
849,2.7599921226501465
850,2.3308448791503906
851,4.20872688293457
852,6.0542378425598145
853,3.424464464187622
854,3.4095304012298584
855,5.397263050079346
856,3.5352301597595215
857,4.262697696685791
858,7.673076152801514
859,4.046651840209961
860,6.927792072296143
861,3.7208733558654785
862,2.4311559200286865
863,5.556246280670166
864,6.228542327880859
865,3.0756940841674805
866,3.929016351699829
867,6.433771133422852
868,6.2801513671875
869,3.065906286239624
870,3.1821839809417725
871,4.334272861480713
872,5.787199020385742
873,2.7796945571899414
874,2.726046562194824
875,3.403799295425415
876,3.8267786502838135
877,2.360788583755493
878,6.866278648376465
879,4.4686198234558105
880,6.127254486083984
881,4.6316704750061035
882,7.156369686126709
883,3.0709786415100098
884,8.434475898742676
885,3.335916042327881
886,2.3294098377227783
887,5.8467912673950195
888,4.275477886199951
889,3.9462881088256836
890,4.631767272949219
891,4.803589820861816
892,2.6525845527648926
893,8.092196464538574
894,4.830505847930908
895,3.2123961448669434
896,2.7188446521759033
897,6.670117378234863
898,4.880764007568359
899,5.495150089263916
900,5.251458168029785
901,3.7750864028930664
902,5.247978687286377
903,4.989981174468994
904,4.535965442657471
905,3.6513898372650146
906,3.8167824745178223
907,5.226715087890625
908,6.43881893157959
909,3.194450855255127
910,3.022357702255249
911,2.9992363452911377
912,3.4453020095825195
913,6.319310665130615
914,3.658151865005493
915,3.142977714538574
916,3.1853370666503906
917,4.468315124511719
918,2.9151835441589355
919,5.121345043182373
920,3.4604337215423584
921,3.7824032306671143
922,6.167161464691162
923,5.671503067016602
924,4.330473899841309
925,2.6311042308807373
926,5.763279438018799
927,8.472156524658203
928,4.267988681793213
929,3.0455095767974854
930,7.795535564422607
931,2.8424158096313477
932,3.7629013061523438
933,5.83825159072876
934,5.165907859802246
935,4.545341491699219
