arxiv-title-abs_num,perplexity
1,20.40155601501465
2,22.318157196044922
3,23.189777374267578
4,6.105099678039551
5,14.30468463897705
6,15.687400817871094
7,23.3354434967041
8,43.787010192871094
9,23.522705078125
10,12.053241729736328
11,10.12382984161377
12,21.927066802978516
13,24.246082305908203
14,47.112003326416016
15,32.606163024902344
16,47.05598831176758
17,51.54835891723633
18,23.62302017211914
19,41.19200897216797
20,20.616304397583008
21,23.643152236938477
22,39.43169021606445
23,18.444700241088867
24,15.370142936706543
25,8.86917781829834
26,24.665904998779297
27,8.492241859436035
28,14.410994529724121
29,14.698473930358887
30,17.19471549987793
31,23.441627502441406
32,26.34760284423828
33,13.954649925231934
34,34.748477935791016
35,28.137765884399414
36,18.22452735900879
37,16.50174903869629
38,19.602222442626953
39,18.642427444458008
40,20.502912521362305
41,18.474618911743164
42,28.89698028564453
43,13.311588287353516
44,13.00214672088623
45,33.097740173339844
46,12.600310325622559
47,24.181638717651367
48,23.602432250976562
49,28.25929832458496
50,15.733960151672363
51,16.98533821105957
52,19.052165985107422
53,16.236181259155273
54,6.417062759399414
55,15.20608139038086
56,18.290178298950195
57,10.595539093017578
58,10.846976280212402
59,20.778297424316406
60,17.235937118530273
61,21.318496704101562
62,27.27389144897461
63,21.17648696899414
64,5.25623893737793
65,31.840700149536133
66,22.4978084564209
67,30.289653778076172
68,11.670909881591797
69,24.29412841796875
70,32.169063568115234
71,16.60573959350586
72,18.04193115234375
73,10.424155235290527
74,22.130725860595703
75,86.24400329589844
76,14.930407524108887
77,26.382862091064453
78,25.753442764282227
79,27.97356605529785
80,19.0904541015625
81,13.729333877563477
82,15.926116943359375
83,40.96809387207031
84,20.62225914001465
85,17.580272674560547
86,23.615474700927734
87,48.87582778930664
88,15.605801582336426
89,16.829940795898438
90,28.604785919189453
91,10.09188175201416
92,15.336323738098145
93,16.047042846679688
94,48.37379455566406
95,8.563764572143555
96,12.07883071899414
97,12.549816131591797
98,27.696914672851562
99,19.90731430053711
100,19.737730026245117
101,41.751094818115234
102,16.462852478027344
103,32.48930740356445
104,15.230408668518066
105,23.346752166748047
106,15.464253425598145
107,14.448221206665039
108,24.733585357666016
109,22.39733123779297
110,28.212295532226562
111,13.105982780456543
112,15.390843391418457
113,13.009930610656738
114,10.227499961853027
115,16.59788703918457
116,31.452957153320312
117,23.242971420288086
118,13.16567611694336
119,22.19852638244629
120,11.554631233215332
121,12.383699417114258
122,23.529329299926758
123,24.698335647583008
124,31.106863021850586
125,15.708629608154297
126,10.583039283752441
127,14.381606101989746
128,22.844207763671875
129,13.63703727722168
130,8.852336883544922
131,9.829267501831055
132,340.283203125
133,12.120218276977539
134,15.956377983093262
135,12.749601364135742
136,44.37388610839844
137,21.91375160217285
138,20.542776107788086
139,16.1864070892334
140,34.37904357910156
141,23.864526748657227
142,22.444751739501953
143,10.310819625854492
144,22.26956558227539
145,21.805721282958984
146,15.65298843383789
147,13.95384407043457
148,22.09799575805664
149,14.276204109191895
150,36.706302642822266
151,27.30677604675293
152,21.851837158203125
153,47.70868682861328
154,17.327699661254883
155,16.02097511291504
156,12.027632713317871
157,14.031341552734375
158,16.54131507873535
159,30.39302635192871
160,16.408905029296875
161,19.73609161376953
162,22.640092849731445
163,18.029430389404297
164,23.097095489501953
165,6.94857120513916
166,7.756524562835693
167,23.173295974731445
168,22.647029876708984
169,37.28663635253906
170,22.961444854736328
171,9.207355499267578
172,11.977128028869629
173,20.342750549316406
174,11.763854026794434
175,26.70487403869629
176,12.69858455657959
177,20.349605560302734
178,8.716594696044922
179,10.0076322555542
180,12.843221664428711
181,9.13414192199707
182,28.463560104370117
183,21.17583656311035
184,10.745918273925781
185,13.85189437866211
186,11.704044342041016
187,49.07123947143555
188,7.208523750305176
189,52.77376174926758
190,31.75469970703125
191,21.23360252380371
192,11.598884582519531
193,28.412675857543945
194,21.332748413085938
195,21.439733505249023
196,18.834447860717773
197,21.047513961791992
198,32.38623809814453
199,31.126462936401367
200,12.663805961608887
201,18.56908416748047
202,10.398431777954102
203,22.87490463256836
204,22.94564437866211
205,22.971755981445312
206,15.83839225769043
207,23.695453643798828
208,13.426213264465332
209,7.688357830047607
210,14.755805015563965
211,19.006092071533203
212,14.678316116333008
213,41.58995819091797
214,7.41515588760376
215,61.01020050048828
216,19.34881591796875
217,28.77630043029785
218,13.820960998535156
219,31.553070068359375
220,24.779878616333008
221,8.673973083496094
222,14.92008113861084
223,16.2156982421875
224,13.36063003540039
225,21.765762329101562
226,23.68912124633789
227,19.693817138671875
228,12.679788589477539
229,17.667726516723633
230,72.77059936523438
231,30.624975204467773
232,25.414560317993164
233,28.533700942993164
234,21.65182876586914
235,19.035869598388672
236,10.690794944763184
237,5.595717430114746
238,31.213172912597656
239,20.36742401123047
240,11.1948881149292
241,61.18091583251953
242,11.638172149658203
243,14.969954490661621
244,19.302196502685547
245,16.734172821044922
246,24.455242156982422
247,16.63918113708496
248,34.547000885009766
249,13.608384132385254
250,10.82420825958252
251,24.046897888183594
252,15.8871488571167
253,16.271799087524414
254,27.009723663330078
255,13.812442779541016
256,25.427021026611328
257,15.449910163879395
258,13.945263862609863
259,18.252958297729492
260,13.380640029907227
261,15.708277702331543
262,11.141894340515137
263,15.094927787780762
264,33.52063751220703
265,17.735666275024414
266,14.813493728637695
267,49.21345520019531
268,18.69256591796875
269,33.79380416870117
270,23.67741584777832
271,66.00208282470703
272,11.734855651855469
273,12.393038749694824
274,20.60800552368164
275,14.142196655273438
276,31.610475540161133
277,19.12891387939453
278,31.482816696166992
279,17.22160530090332
280,11.654949188232422
281,18.83396339416504
282,11.265543937683105
283,25.455196380615234
284,47.17881774902344
285,29.79768943786621
286,26.367429733276367
287,23.798315048217773
288,34.18801498413086
289,26.42217254638672
290,25.44605827331543
291,14.778788566589355
292,11.316285133361816
293,20.79629898071289
294,31.80760383605957
295,44.912925720214844
296,30.291105270385742
297,38.61640548706055
298,16.10816764831543
299,15.176081657409668
300,11.622100830078125
301,23.613386154174805
302,26.650529861450195
303,12.30620288848877
304,29.447011947631836
305,24.160476684570312
306,23.946941375732422
307,18.6580810546875
308,18.926359176635742
309,16.17298698425293
310,13.437203407287598
311,23.568052291870117
312,11.04542064666748
313,22.983171463012695
314,18.334257125854492
315,30.628948211669922
316,13.5752592086792
317,16.402618408203125
318,18.589731216430664
319,16.50877571105957
320,30.91794204711914
321,22.474632263183594
322,17.637298583984375
323,20.12584686279297
324,15.977664947509766
325,26.748178482055664
326,23.692481994628906
327,13.520009994506836
328,19.452796936035156
329,16.66960334777832
330,15.612452507019043
331,37.857852935791016
332,21.46074676513672
333,18.855371475219727
334,36.75013732910156
335,30.581708908081055
336,18.984106063842773
337,31.939647674560547
338,23.044597625732422
339,17.811277389526367
340,18.705780029296875
341,19.62602424621582
342,25.096860885620117
343,17.71004867553711
344,10.082137107849121
345,15.139429092407227
346,13.661251068115234
347,22.403600692749023
348,32.56248092651367
349,43.06185531616211
350,28.253915786743164
351,17.963987350463867
352,15.557336807250977
353,18.983104705810547
354,18.500713348388672
355,13.003362655639648
356,49.92206573486328
357,19.56359100341797
358,6.109096050262451
359,24.73122787475586
360,31.065818786621094
361,17.657472610473633
362,18.20691680908203
363,16.633567810058594
364,21.584365844726562
365,21.198678970336914
366,16.602949142456055
367,15.161011695861816
368,16.63519859313965
369,19.96269989013672
370,16.70326042175293
371,38.01246643066406
372,23.466510772705078
373,6.7394537925720215
374,18.534194946289062
375,35.15702438354492
376,23.87409210205078
377,25.0961856842041
378,25.677974700927734
379,16.192455291748047
380,19.596147537231445
381,12.059211730957031
382,22.620065689086914
383,27.280948638916016
384,15.455245018005371
385,8.017979621887207
386,28.44007682800293
387,25.60869789123535
388,24.011201858520508
389,23.84438705444336
390,16.190567016601562
391,22.237773895263672
392,17.46761703491211
393,16.485424041748047
394,22.13780403137207
395,9.01583480834961
396,10.107304573059082
397,23.680742263793945
398,35.080848693847656
399,7.860609531402588
400,33.30168914794922
401,11.589292526245117
402,21.432531356811523
403,28.551776885986328
404,31.272212982177734
405,13.10120677947998
406,13.135234832763672
407,100.65469360351562
408,17.784395217895508
409,54.72511291503906
410,26.29242515563965
411,27.08128547668457
412,16.785110473632812
413,71.16650390625
414,17.62080955505371
415,20.192934036254883
416,9.529433250427246
417,20.217042922973633
418,26.140127182006836
419,16.95568084716797
420,21.772016525268555
421,10.139488220214844
422,19.05645751953125
423,17.108665466308594
424,8.496403694152832
425,35.55812454223633
426,16.13907814025879
427,21.07903289794922
428,28.820009231567383
429,18.326810836791992
430,12.43812370300293
431,14.533533096313477
432,12.18100357055664
433,29.132587432861328
434,18.815690994262695
435,11.539800643920898
436,46.99541091918945
437,13.93250560760498
438,11.16960620880127
439,16.184370040893555
440,14.014988899230957
441,12.678669929504395
442,17.67634391784668
443,7.966738700866699
444,18.777021408081055
445,7.925474643707275
446,31.05896759033203
447,33.40038299560547
448,26.43291664123535
449,20.23699951171875
450,19.503467559814453
451,24.446683883666992
452,35.689720153808594
453,35.63156509399414
454,10.594178199768066
455,38.965824127197266
456,37.18630599975586
457,37.77910232543945
458,18.48541831970215
459,21.988401412963867
460,24.912107467651367
461,38.14828872680664
462,65.38479614257812
463,23.373050689697266
464,20.076995849609375
465,42.82323455810547
466,14.282670021057129
467,28.36819076538086
468,15.62142562866211
469,23.8362979888916
470,19.685014724731445
471,19.076269149780273
472,42.769439697265625
473,79.28094482421875
474,30.136266708374023
475,28.456491470336914
476,29.297080993652344
477,20.255844116210938
478,57.89286804199219
479,30.106563568115234
480,34.55753707885742
481,42.33226013183594
482,26.753707885742188
483,22.27052116394043
484,33.117401123046875
485,28.550094604492188
486,20.822484970092773
487,14.57189655303955
488,22.568389892578125
489,28.74268913269043
490,25.790868759155273
491,13.460972785949707
492,13.198332786560059
493,15.410884857177734
494,16.58526039123535
495,24.060317993164062
496,20.344802856445312
497,23.02266502380371
498,13.838608741760254
499,59.85892105102539
500,18.275300979614258
