chinese_num,perplexity
1,6.777892112731934
2,5.692941188812256
3,16.088735580444336
4,13.647708892822266
5,7.001242160797119
6,4.597642421722412
7,7.922181606292725
8,7.598222255706787
9,25.545042037963867
10,6.725274085998535
11,8.440373420715332
12,47.52571487426758
13,4.500551700592041
14,11.982932090759277
15,23.00372314453125
16,5.044200420379639
17,35.6857795715332
18,23.43681526184082
19,10.842748641967773
20,18.011600494384766
21,10.02737045288086
22,10.444836616516113
23,8.547622680664062
24,9.988274574279785
25,21.350475311279297
26,12.742141723632812
27,5.65419864654541
28,7.463087558746338
29,25.93408203125
30,6.282015323638916
31,14.667709350585938
32,21.741485595703125
33,7.669800281524658
34,11.93260669708252
35,4.878452301025391
36,13.470854759216309
37,15.370231628417969
38,12.16451644897461
39,14.276871681213379
40,16.36714744567871
41,8.332985877990723
42,10.751667022705078
43,10.049065589904785
44,14.549519538879395
45,7.053690433502197
46,3.1498849391937256
47,5.71504020690918
48,32.72308349609375
49,7.196561813354492
50,11.829809188842773
51,11.332560539245605
52,14.286259651184082
53,16.751220703125
54,112.93391418457031
55,6.897676944732666
56,16.695241928100586
57,5.066174030303955
58,14.678655624389648
59,4.569100379943848
60,12.784122467041016
61,18.861270904541016
62,7.452872276306152
63,21.4314022064209
64,19.205778121948242
65,7.224737644195557
66,7.1788482666015625
67,3.145726442337036
68,5.588093280792236
69,16.164621353149414
70,3.5334320068359375
71,6.342732906341553
72,23.512758255004883
73,7.261538028717041
74,7.599809169769287
75,6.926629543304443
76,5.564672946929932
77,5.4776763916015625
78,11.81741714477539
79,18.35824966430664
80,8.54893970489502
81,7.598792552947998
82,8.209256172180176
83,9.665389060974121
84,10.62987995147705
85,5.999426364898682
86,25.400529861450195
87,4.960661888122559
88,16.38772964477539
89,4.695005893707275
90,9.97507095336914
91,5.946728229522705
92,5.179643630981445
93,9.818244934082031
94,14.658602714538574
95,13.431278228759766
96,15.733307838439941
97,10.89205265045166
98,13.716024398803711
99,10.595471382141113
100,8.850005149841309
101,5.550352096557617
102,3.152311325073242
103,8.092809677124023
104,8.668771743774414
105,13.197731971740723
106,8.788338661193848
107,9.993465423583984
108,11.020465850830078
109,3.3528990745544434
110,4.597451210021973
