french-qa_num,perplexity
1,15.499947547912598
2,14.133645057678223
3,12.487960815429688
4,8.108691215515137
5,13.026501655578613
6,12.355958938598633
7,10.22315502166748
8,14.71409797668457
9,10.258279800415039
10,11.323094367980957
11,16.82488441467285
12,12.882816314697266
13,12.656139373779297
14,15.649883270263672
15,11.18276596069336
16,11.465018272399902
17,11.070661544799805
18,15.292844772338867
19,12.11673355102539
20,10.28426742553711
21,11.33297348022461
22,8.28492259979248
23,13.05284595489502
24,11.934138298034668
25,10.604321479797363
26,10.815853118896484
27,11.532855987548828
28,6.918102264404297
29,10.743459701538086
30,11.373017311096191
31,8.174582481384277
32,8.787412643432617
33,11.785992622375488
34,8.60236930847168
35,13.163858413696289
36,9.496211051940918
37,11.7279691696167
38,12.124024391174316
39,8.946121215820312
40,12.693720817565918
41,14.374568939208984
42,9.727397918701172
43,13.109633445739746
44,11.545029640197754
45,12.528697967529297
46,13.586637496948242
47,5.050583839416504
48,13.879651069641113
49,9.568607330322266
50,13.36290168762207
51,12.691100120544434
52,11.289207458496094
53,8.838297843933105
54,12.095285415649414
55,10.657735824584961
56,11.947469711303711
57,10.014117240905762
58,9.488574981689453
59,13.45669937133789
60,13.68809986114502
61,10.852604866027832
62,19.937557220458984
63,12.640241622924805
64,10.236213684082031
65,12.518721580505371
66,12.411293983459473
67,13.715877532958984
68,13.504204750061035
69,7.909497261047363
70,12.747933387756348
71,12.131223678588867
72,9.713788986206055
73,11.26919174194336
74,11.201536178588867
75,11.655891418457031
76,14.52953815460205
77,14.148260116577148
78,11.442151069641113
79,15.945691108703613
80,9.584589958190918
81,13.107336044311523
82,11.950501441955566
83,10.171916007995605
84,12.30202579498291
85,9.507023811340332
86,14.564057350158691
87,13.264785766601562
88,11.693013191223145
89,14.665090560913086
90,13.321249961853027
91,13.500557899475098
92,9.352782249450684
93,11.740480422973633
94,19.326778411865234
95,14.392548561096191
96,12.260385513305664
97,13.099422454833984
98,12.534353256225586
99,14.398970603942871
100,11.345809936523438
101,10.565363883972168
102,16.4176082611084
103,8.890438079833984
104,10.24228286743164
105,11.880043029785156
106,9.4478178024292
107,13.370285034179688
108,9.795541763305664
