aime-math_num,perplexity
1,9.870590209960938
2,8.110186576843262
3,8.360133171081543
4,5.969846725463867
5,7.4541730880737305
6,30.41720962524414
7,17.544267654418945
8,29.279428482055664
9,10.043139457702637
10,10.70541763305664
11,5.34467887878418
12,35.632850646972656
13,8.858261108398438
14,5.93959903717041
15,6.422392845153809
16,4.069713592529297
17,9.169384002685547
18,5.281786918640137
19,9.105878829956055
20,6.792300701141357
21,6.670595645904541
22,7.651656150817871
23,9.79599666595459
24,6.729385852813721
25,10.825865745544434
26,22.501026153564453
27,4.510593891143799
28,12.490860939025879
29,30.747066497802734
30,9.816702842712402
31,6.274195194244385
32,13.290592193603516
33,18.59500503540039
34,4.2307515144348145
35,22.237699508666992
36,5.0662102699279785
37,5.874361515045166
38,8.682636260986328
39,5.233375549316406
40,8.68394660949707
41,10.144954681396484
42,4.514845848083496
43,8.544206619262695
44,13.715229988098145
45,8.625357627868652
46,3.109426498413086
47,12.795541763305664
48,13.310674667358398
49,13.341766357421875
50,10.0839262008667
51,18.495534896850586
52,10.622803688049316
53,9.910264015197754
54,3.9707958698272705
55,9.767828941345215
56,9.913759231567383
57,12.23978042602539
58,7.852540016174316
59,12.345443725585938
60,15.997493743896484
61,10.480367660522461
62,23.5097599029541
63,10.022008895874023
64,17.590234756469727
65,5.2513041496276855
66,7.0193190574646
67,18.50177574157715
68,12.881409645080566
69,21.95997428894043
70,10.315048217773438
71,3.358940362930298
72,13.320388793945312
73,6.338466644287109
74,16.75684928894043
75,14.691869735717773
76,10.129631996154785
77,8.85643196105957
78,66.09539794921875
79,11.02264404296875
80,8.63096809387207
81,10.405653953552246
82,8.600896835327148
83,33.92708969116211
84,31.197370529174805
85,6.907255172729492
86,15.563380241394043
87,20.994489669799805
88,1.682059645652771
89,17.222431182861328
90,11.046184539794922
91,10.508666038513184
92,8.676852226257324
93,8.82601547241211
94,9.373979568481445
95,15.29211139678955
96,6.244568347930908
97,9.959674835205078
98,27.699939727783203
99,7.3129801750183105
100,26.939050674438477
101,16.736351013183594
102,9.226704597473145
103,6.121423244476318
104,7.827362060546875
105,7.263551712036133
106,24.619091033935547
107,35.4921875
108,22.09360122680664
109,21.514856338500977
110,5.630055904388428
111,3.443814754486084
112,4.7440714836120605
113,9.330828666687012
114,14.452410697937012
115,23.34664535522461
116,15.255179405212402
117,6.805957317352295
118,2.5361857414245605
119,9.43224048614502
120,19.541662216186523
121,8.013565063476562
122,5.845141410827637
123,5.555098056793213
124,7.892469882965088
125,6.5555949211120605
126,17.90085792541504
127,39.392555236816406
128,5.401910305023193
129,13.608821868896484
130,47.582515716552734
131,10.866291046142578
132,8.956302642822266
133,7.328466892242432
134,8.953675270080566
135,4.466557502746582
136,9.702441215515137
137,10.922447204589844
138,7.355917453765869
139,8.954477310180664
140,6.991584777832031
141,8.089954376220703
142,24.050867080688477
143,8.323959350585938
144,12.970037460327148
145,8.500526428222656
146,13.795858383178711
147,12.667439460754395
148,10.024819374084473
149,14.971306800842285
150,12.71811294555664
151,14.091402053833008
152,10.318228721618652
153,5.96486759185791
154,19.69446563720703
155,7.8595075607299805
156,8.40747356414795
157,9.784517288208008
158,25.560144424438477
159,10.984533309936523
160,11.605332374572754
161,31.635221481323242
162,9.570384979248047
163,10.455801963806152
164,12.112701416015625
165,10.165862083435059
166,11.1334228515625
167,8.267913818359375
168,25.45470428466797
169,16.855669021606445
170,3.739588499069214
171,8.458830833435059
172,14.716585159301758
173,7.94244384765625
174,8.951288223266602
175,10.424500465393066
176,7.432770729064941
177,3.251204013824463
178,5.295846939086914
179,10.133776664733887
180,8.884753227233887
181,12.327651977539062
182,9.364768981933594
183,13.699281692504883
184,13.723472595214844
185,11.592141151428223
186,7.046342372894287
187,6.744802474975586
188,6.24934196472168
189,4.596506118774414
190,5.843846321105957
191,10.101776123046875
192,5.693760395050049
193,9.102347373962402
194,5.830778121948242
195,16.237157821655273
196,6.993096828460693
197,27.723512649536133
198,12.1810302734375
199,9.905284881591797
200,11.11347770690918
201,8.393611907958984
202,15.884714126586914
203,10.137406349182129
204,7.734200954437256
205,5.85745096206665
206,4.877668857574463
207,4.468443870544434
208,5.631567001342773
209,8.621743202209473
210,62.51142120361328
211,8.149557113647461
212,7.127048969268799
213,15.204322814941406
214,7.099447727203369
215,7.012062072753906
216,5.692206382751465
217,4.599071025848389
218,7.805325508117676
219,14.63498592376709
220,22.52618408203125
221,20.671966552734375
222,21.147415161132812
223,6.279499530792236
224,13.550172805786133
225,13.418628692626953
226,4.031689643859863
227,9.155617713928223
228,4.6577959060668945
229,6.106050968170166
230,5.277912616729736
231,3.776689291000366
232,12.337264060974121
233,2.988880157470703
234,5.27998685836792
235,8.759634017944336
236,8.837745666503906
237,9.106795310974121
238,6.255852699279785
239,5.514749050140381
240,10.672672271728516
241,10.641730308532715
242,45.190284729003906
243,22.961170196533203
244,8.308171272277832
245,6.9184465408325195
246,10.170524597167969
247,6.342236042022705
248,7.0430731773376465
249,4.614300727844238
250,6.180229187011719
251,3.6479148864746094
252,36.15568161010742
253,4.659939765930176
254,10.606794357299805
255,5.013646125793457
256,6.856732368469238
257,9.330414772033691
258,4.983951091766357
259,9.420888900756836
260,3.0592448711395264
261,5.74288272857666
262,3.7822747230529785
263,4.450681209564209
264,8.09669303894043
265,27.840103149414062
266,6.673355579376221
267,14.238324165344238
268,7.418793201446533
269,5.366417407989502
270,6.791551113128662
271,14.43555736541748
272,4.673552989959717
273,3.6409826278686523
274,6.177128791809082
275,9.635257720947266
276,6.709596633911133
277,8.793169975280762
278,7.926721572875977
279,4.953319549560547
280,4.319032669067383
281,6.771845817565918
282,8.97691822052002
283,5.939629554748535
284,9.460837364196777
285,5.019556999206543
286,7.160201072692871
287,5.918078422546387
288,6.5228095054626465
289,19.3554744720459
290,4.8540120124816895
291,8.330423355102539
292,6.465324878692627
293,4.989168643951416
294,7.131239414215088
295,7.239395618438721
296,9.816522598266602
297,7.17160701751709
298,6.663249492645264
299,16.381881713867188
300,10.547846794128418
301,13.92978572845459
302,6.083254337310791
303,9.011375427246094
304,8.671889305114746
305,8.920777320861816
306,6.640908718109131
307,3.652404546737671
308,8.038928031921387
309,5.2390828132629395
310,5.852062225341797
311,12.316183090209961
312,5.105698108673096
313,10.001922607421875
314,12.633456230163574
315,9.70316219329834
316,11.597664833068848
317,6.608604907989502
318,9.006762504577637
319,6.843058109283447
320,8.483863830566406
321,6.856809139251709
322,10.620011329650879
323,4.9983906745910645
324,12.72339916229248
325,14.080097198486328
326,5.500271797180176
327,6.039969444274902
328,8.414301872253418
329,5.845665454864502
330,9.783794403076172
331,25.8339900970459
332,2.512770891189575
333,13.29155158996582
334,5.828214645385742
335,15.807645797729492
336,13.406403541564941
337,6.422608375549316
338,14.064603805541992
339,7.414386749267578
340,6.386471271514893
341,11.998575210571289
342,6.122530460357666
343,4.773253440856934
344,6.598089694976807
345,4.465217590332031
346,8.702011108398438
347,7.510530948638916
348,4.276838302612305
349,3.9540786743164062
350,7.425207614898682
351,3.91851544380188
352,6.625961780548096
353,10.641877174377441
354,16.014827728271484
355,16.3308162689209
