french-qa_num,perplexity
99,5.934551239013672
100,5.063989639282227
101,4.9622111320495605
102,7.353391647338867
103,4.579826831817627
104,4.142356872558594
105,4.5594892501831055
106,5.506133556365967
107,5.755924224853516
108,5.134810447692871
109,5.882637977600098
110,5.059554100036621
111,6.644895076751709
112,6.745339870452881
113,6.146264553070068
114,6.0726637840271
115,7.256117343902588
116,5.557697296142578
117,5.897945404052734
118,5.473827362060547
119,5.242356777191162
120,4.494330406188965
121,5.058325290679932
122,5.248292922973633
123,6.2854437828063965
124,5.734348773956299
125,9.2742919921875
126,5.420809268951416
127,5.8443989753723145
128,6.184597492218018
129,4.613249778747559
130,6.707831382751465
131,5.053572654724121
132,3.399561643600464
133,6.8185133934021
134,4.256232738494873
135,4.916298866271973
136,6.763964653015137
137,4.6349101066589355
138,6.921827793121338
139,4.964909553527832
140,4.156860828399658
141,5.168619155883789
142,6.732680320739746
143,4.599475860595703
144,5.165103435516357
145,5.111402988433838
146,4.8427276611328125
147,4.966574668884277
148,5.652872085571289
149,6.214092254638672
150,4.658937454223633
151,5.934427261352539
152,4.643301486968994
153,4.7041449546813965
154,5.794492721557617
155,5.184170722961426
156,5.375672340393066
157,4.94471549987793
158,4.273934841156006
159,6.996009349822998
160,6.508004665374756
161,6.091466903686523
162,4.921680450439453
163,3.8053066730499268
164,5.66365385055542
165,6.194240093231201
166,5.20573616027832
167,5.70959997177124
168,6.614984512329102
169,5.420992374420166
170,6.595858573913574
171,7.205424785614014
172,6.666614532470703
173,5.321463108062744
174,5.364795207977295
175,5.98903751373291
176,5.782505512237549
177,4.989130973815918
178,6.582087516784668
179,7.681625843048096
180,5.592712879180908
181,4.932359218597412
182,6.544426918029785
183,4.359903812408447
184,4.485736846923828
185,5.843078136444092
186,3.232285737991333
187,3.1214888095855713
188,6.148674964904785
189,5.45558500289917
190,6.222629070281982
191,9.673900604248047
192,6.371942043304443
193,5.214127063751221
194,3.8113210201263428
195,4.050720691680908
196,6.594624042510986
197,7.409533977508545
198,5.234967231750488
199,6.0091166496276855
200,7.069955348968506
201,4.687595844268799
202,5.562070846557617
203,7.032222270965576
204,5.369387149810791
205,4.992976665496826
206,8.078438758850098
207,7.004755973815918
208,9.81346607208252
209,7.99028205871582
210,5.972431182861328
211,7.5082197189331055
212,5.474582672119141
213,7.027244567871094
214,4.544657230377197
215,6.3010101318359375
216,7.017967224121094
217,5.24538516998291
218,5.467644214630127
219,7.429043292999268
220,5.169764518737793
221,5.076660633087158
222,5.367803573608398
223,5.142167568206787
224,5.889187812805176
225,5.385703086853027
226,6.650371551513672
227,6.1663689613342285
228,6.951346397399902
229,5.907505989074707
230,4.891774654388428
231,5.74647331237793
232,5.31110954284668
233,6.768871784210205
234,4.528325080871582
235,4.978723049163818
236,4.798394203186035
237,6.165717124938965
238,5.114702224731445
239,9.326215744018555
240,5.910349369049072
241,6.850825786590576
242,6.409791946411133
243,4.832457065582275
244,6.814375877380371
245,5.1228861808776855
246,5.602759838104248
247,5.023249626159668
248,5.674272537231445
249,3.2980856895446777
250,5.13674783706665
251,5.292538642883301
252,4.915305137634277
253,5.008851051330566
254,4.8304972648620605
255,5.41456937789917
256,5.244507789611816
257,5.312161922454834
258,5.660396575927734
259,4.845766067504883
260,7.409814834594727
261,4.9064507484436035
262,4.208240032196045
263,5.58815336227417
264,5.62967586517334
265,7.755871772766113
266,6.080572605133057
267,5.434753894805908
268,6.093006134033203
269,4.328433513641357
270,6.21675443649292
271,4.768006324768066
272,5.8078436851501465
273,4.882553577423096
274,5.242914199829102
275,5.166998863220215
276,5.974550247192383
277,7.962380409240723
278,9.256058692932129
279,4.332926273345947
280,5.480172634124756
281,4.7352213859558105
282,6.026663780212402
283,4.041346549987793
284,4.6463942527771
285,3.6337735652923584
286,4.1560587882995605
287,2.9707558155059814
288,3.998340129852295
289,6.21100378036499
290,4.869506359100342
291,4.607704162597656
292,5.038422107696533
293,7.48751163482666
294,5.518706798553467
295,6.807066917419434
296,6.617557048797607
297,4.521604537963867
298,8.147493362426758
299,8.235243797302246
300,9.77998161315918
301,6.66505765914917
302,7.122929573059082
303,8.69637393951416
304,7.579273223876953
305,7.026995658874512
306,7.126458168029785
307,10.747832298278809
308,8.471893310546875
309,5.87926721572876
310,8.73075008392334
311,6.595938682556152
312,7.132403373718262
313,6.849546909332275
314,9.53537654876709
315,6.246077537536621
316,10.660465240478516
317,6.534337043762207
318,9.902405738830566
319,7.946649074554443
320,11.909673690795898
321,9.045429229736328
322,9.147997856140137
323,7.932100296020508
324,6.579688549041748
325,8.992733001708984
326,10.165143013000488
327,6.354188442230225
328,7.179189682006836
329,6.834132671356201
330,11.334948539733887
331,7.510464668273926
332,6.404512882232666
333,5.4023308753967285
334,7.1426801681518555
335,7.199398517608643
336,7.043365478515625
337,8.673625946044922
338,10.855992317199707
339,8.173432350158691
340,8.42166805267334
341,8.158954620361328
342,8.436599731445312
343,8.044114112854004
344,7.486995697021484
345,6.802418231964111
346,8.727592468261719
347,8.43467903137207
348,11.48704719543457
349,12.282100677490234
350,7.598198413848877
