arxiv-title-abs_num,perplexity
1,13.112637519836426
2,14.731157302856445
3,14.168801307678223
4,3.95439076423645
5,10.456656455993652
6,9.958532333374023
7,13.954885482788086
8,26.144758224487305
9,15.318323135375977
10,7.553305625915527
11,7.077809810638428
12,13.348944664001465
13,16.636058807373047
14,29.599756240844727
15,22.21220588684082
16,20.613632202148438
17,28.07950210571289
18,16.782806396484375
19,25.760658264160156
20,13.63996696472168
21,14.513591766357422
22,21.378618240356445
23,10.049609184265137
24,9.139570236206055
25,5.619990348815918
26,13.864816665649414
27,6.728108882904053
28,9.15727424621582
29,7.961076259613037
30,8.621235847473145
31,13.401098251342773
32,15.928121566772461
33,10.339550018310547
34,25.80635643005371
35,15.989006042480469
36,12.7327880859375
37,11.855573654174805
38,16.37898826599121
39,12.231947898864746
40,13.250287055969238
41,11.379393577575684
42,16.80781364440918
43,9.47237491607666
44,6.921031475067139
45,20.08930206298828
46,8.845246315002441
47,14.769830703735352
48,13.654908180236816
49,14.175924301147461
50,11.468862533569336
51,10.308423042297363
52,13.980668067932129
53,8.886059761047363
54,4.148020267486572
55,8.97321605682373
56,13.018242835998535
57,6.971330165863037
58,7.040580749511719
59,12.757622718811035
60,9.971288681030273
61,13.506361961364746
62,18.188711166381836
63,13.248836517333984
64,3.4442949295043945
65,16.647621154785156
66,17.305557250976562
67,19.610084533691406
68,8.36763858795166
69,12.808917045593262
70,16.665054321289062
71,10.735547065734863
72,10.568697929382324
73,7.349009990692139
74,15.245787620544434
75,40.70227813720703
76,9.425886154174805
77,16.168045043945312
78,15.078368186950684
79,14.273730278015137
80,11.243573188781738
81,8.418243408203125
82,9.048705101013184
83,21.9737491607666
84,13.766989707946777
85,11.756726264953613
86,13.807207107543945
87,18.441160202026367
88,10.310391426086426
89,10.302729606628418
90,19.978849411010742
91,6.99650764465332
92,9.60522174835205
93,9.167585372924805
94,32.6189079284668
95,5.642354965209961
96,7.919388771057129
97,7.745368480682373
98,18.59151268005371
99,12.294158935546875
100,10.290139198303223
101,25.021575927734375
102,12.673274993896484
103,12.146151542663574
104,10.349706649780273
105,11.808609962463379
106,11.582096099853516
107,9.020240783691406
108,14.297806739807129
109,14.684109687805176
110,19.453121185302734
111,9.59399127960205
112,10.305766105651855
113,9.754484176635742
114,6.667879581451416
115,10.479803085327148
116,18.104061126708984
117,13.35843276977539
118,8.204629898071289
119,12.789633750915527
120,7.475808143615723
121,7.311569690704346
122,16.06051254272461
123,16.70072364807129
124,23.225698471069336
125,10.685986518859863
126,6.546830177307129
127,8.928886413574219
128,14.93559455871582
129,9.196515083312988
130,5.632488250732422
131,6.116756916046143
132,94.49016571044922
133,7.512156963348389
134,11.699907302856445
135,8.223440170288086
136,31.481489181518555
137,14.569968223571777
138,13.882311820983887
139,10.548676490783691
140,18.20982551574707
141,16.684152603149414
142,11.53723430633545
143,7.385567665100098
144,15.195520401000977
145,16.2584285736084
146,6.541126728057861
147,9.232767105102539
148,11.874300003051758
149,9.024996757507324
150,23.494014739990234
151,14.722579002380371
152,13.822787284851074
153,27.53183364868164
154,11.374709129333496
155,11.0784273147583
156,7.9162983894348145
157,8.258087158203125
158,11.788805961608887
159,19.084430694580078
160,10.764850616455078
161,11.709378242492676
162,14.0064115524292
163,10.078510284423828
164,14.113858222961426
165,4.7277021408081055
166,6.125706195831299
167,13.854724884033203
168,13.89968204498291
169,20.081787109375
170,15.527580261230469
171,5.684051990509033
172,8.6716947555542
173,13.28532600402832
174,8.605846405029297
175,20.318016052246094
176,9.59858512878418
177,13.186192512512207
178,6.043025493621826
179,6.079169750213623
180,8.345388412475586
181,6.197057247161865
182,16.984804153442383
183,11.349884033203125
184,7.576756477355957
185,9.989313125610352
186,7.990861415863037
187,19.910423278808594
188,5.156905174255371
189,27.930574417114258
190,17.4958553314209
191,15.156183242797852
192,7.749053478240967
193,17.77028465270996
194,15.190601348876953
195,12.680816650390625
196,12.425311088562012
197,12.441920280456543
198,19.31072235107422
199,17.711124420166016
200,8.466520309448242
201,11.637663841247559
202,7.1313557624816895
203,13.855917930603027
204,13.488411903381348
205,13.163789749145508
206,9.881691932678223
207,13.88778018951416
208,9.034661293029785
209,5.196804046630859
210,9.947113990783691
211,10.450543403625488
212,10.728963851928711
213,19.906944274902344
214,5.097681522369385
215,30.41092300415039
216,13.193994522094727
217,16.901363372802734
218,9.05046558380127
219,18.93044662475586
220,15.300981521606445
221,6.407971382141113
222,8.573582649230957
223,10.354865074157715
224,9.184595108032227
225,12.824376106262207
226,13.916878700256348
227,9.475411415100098
228,7.233917713165283
229,10.552499771118164
230,39.492374420166016
231,19.138072967529297
232,15.032662391662598
233,19.059362411499023
234,11.56402587890625
235,12.26042652130127
236,8.148323059082031
237,4.288568019866943
238,17.882850646972656
239,13.331937789916992
240,7.033560276031494
241,35.794681549072266
242,7.164284706115723
243,7.375505447387695
244,10.987582206726074
245,12.170483589172363
246,14.471802711486816
247,10.026509284973145
248,16.901668548583984
249,9.151062965393066
250,7.150765895843506
251,13.125862121582031
252,10.239643096923828
253,11.56330680847168
254,16.041278839111328
255,8.198719024658203
256,15.688385009765625
257,9.861128807067871
258,8.39663028717041
259,12.505032539367676
260,10.088288307189941
261,10.514678955078125
262,7.654417037963867
263,9.309826850891113
264,21.676616668701172
265,10.940399169921875
266,11.709224700927734
267,25.843053817749023
268,10.786191940307617
269,21.230426788330078
270,14.028822898864746
271,23.370159149169922
272,6.615530014038086
273,8.810635566711426
274,12.290958404541016
275,8.985851287841797
276,18.822023391723633
277,10.448430061340332
278,16.354190826416016
279,11.18763542175293
280,8.463212966918945
281,11.324128150939941
282,8.282923698425293
283,17.76968002319336
284,28.370037078857422
285,17.78355598449707
286,14.02936840057373
287,13.770069122314453
288,19.822673797607422
289,15.649689674377441
290,17.654396057128906
291,8.439067840576172
292,6.604473114013672
293,11.598170280456543
294,17.081806182861328
295,30.599992752075195
296,19.903076171875
297,22.98250389099121
298,8.980413436889648
299,9.995952606201172
300,8.068933486938477
301,14.879327774047852
302,15.90870475769043
303,8.408324241638184
304,14.15566635131836
305,10.551227569580078
306,14.534638404846191
307,11.291533470153809
308,11.439008712768555
309,10.093137741088867
310,8.575516700744629
311,13.64026927947998
312,7.263388633728027
313,15.339903831481934
314,11.634634971618652
315,14.384867668151855
316,7.6530375480651855
317,9.821157455444336
318,11.312400817871094
319,9.966962814331055
320,20.975587844848633
321,13.74338436126709
322,11.875670433044434
323,13.957528114318848
324,8.776449203491211
325,16.097375869750977
326,16.468788146972656
327,8.42406940460205
328,12.945374488830566
329,10.189961433410645
330,12.34135627746582
331,23.811567306518555
332,13.511054992675781
333,10.303973197937012
334,14.708307266235352
335,17.63243293762207
336,12.023117065429688
337,23.10283851623535
338,13.95849323272705
339,10.987919807434082
340,10.06103229522705
341,11.982355117797852
342,16.192508697509766
343,11.059402465820312
344,7.725750923156738
345,10.890684127807617
346,9.014123916625977
347,13.46311092376709
348,17.40531349182129
349,25.200061798095703
350,17.76177215576172
351,11.562813758850098
352,10.720702171325684
353,12.469561576843262
354,11.647171020507812
355,8.039324760437012
356,25.269582748413086
357,12.237078666687012
358,3.80356502532959
359,14.99544906616211
360,15.297727584838867
361,12.197158813476562
362,11.297581672668457
363,9.52688217163086
364,11.395124435424805
365,13.16715145111084
366,10.160025596618652
367,7.0662336349487305
368,11.12248420715332
369,14.00418758392334
370,10.72973346710205
371,22.292922973632812
372,11.66001033782959
373,4.786263465881348
374,10.99221134185791
375,23.134658813476562
376,13.298681259155273
377,15.149560928344727
378,15.843365669250488
379,11.27651309967041
380,13.847667694091797
381,7.88485860824585
382,14.148553848266602
383,17.450658798217773
384,9.868669509887695
385,5.527663230895996
386,19.91499900817871
387,20.37366485595703
388,14.11802864074707
389,15.360710144042969
390,11.15218448638916
391,15.086480140686035
392,12.147364616394043
393,10.65755558013916
394,12.287638664245605
395,5.895809173583984
396,8.066873550415039
397,15.798298835754395
398,25.467227935791016
399,5.679091930389404
400,22.408349990844727
401,6.934003829956055
402,12.480132102966309
403,16.289892196655273
404,17.233659744262695
405,8.63338565826416
406,8.925148963928223
407,29.6223201751709
408,10.777259826660156
409,35.54391098022461
410,17.697216033935547
411,17.445899963378906
412,9.757771492004395
413,43.12515640258789
414,11.706879615783691
415,15.053378105163574
416,7.137519359588623
417,11.994531631469727
418,15.946588516235352
419,9.833134651184082
420,15.271897315979004
421,7.345331192016602
422,11.580105781555176
423,9.594565391540527
424,5.887838363647461
425,20.90361213684082
426,9.584465026855469
427,12.802560806274414
428,19.879249572753906
429,11.658353805541992
430,6.795518398284912
431,10.098134994506836
432,7.821295261383057
433,16.951751708984375
434,12.399321556091309
435,7.999610900878906
436,32.78666687011719
437,8.526674270629883
438,7.895432472229004
439,10.323286056518555
440,7.560773849487305
441,8.227827072143555
442,11.261252403259277
443,5.345188617706299
444,12.418705940246582
445,5.31839656829834
446,18.807144165039062
447,19.02616310119629
448,18.13121795654297
449,12.364767074584961
450,10.35622501373291
451,14.405731201171875
452,19.29124641418457
453,19.64884376525879
454,7.049751281738281
455,19.013317108154297
456,19.118717193603516
457,21.359737396240234
458,13.659463882446289
459,12.231165885925293
460,15.138920783996582
461,23.109830856323242
462,40.53151321411133
463,13.1260404586792
464,13.344200134277344
465,26.182661056518555
466,10.571978569030762
467,17.004053115844727
